2457444.80974200 0.98588000 0.00070300 -0.26274047 -0.75720450 0.32329318 0.35342980
2457444.81137900 0.98905900 0.00070500 -0.25705947 -0.57865450 0.24668218 2.29935980
2457444.81301500 0.98929000 0.00070800 -0.25122047 -0.29626650 -2.20913382 3.69811880
2457444.81465200 0.99314400 0.00071000 -0.24518647 -0.18186250 1.01649718 -0.37788020
2457444.81639400 0.99074500 0.00070800 -0.23861647 -0.87243350 1.15834718 5.79175180
2457444.81795700 0.98992300 0.00071000 -0.23253247 -0.27599250 -0.43419982 3.32711180
2457444.81959500 0.98752200 0.00071100 -0.22599847 0.04525850 -0.20108582 5.41119780
2457444.82124300 0.98881700 0.00071100 -0.21922047 -0.01147550 1.24268718 1.87206180
2457444.82288100 0.98935800 0.00071200 -0.21231547 0.07285650 -0.23306082 1.39243080
2457444.82462500 0.99028400 0.00071300 -0.20475147 -0.06362050 1.06317018 2.19437280
2457444.82628600 0.98829200 0.00071300 -0.19734847 -0.02693450 0.68687218 4.54813980
2457444.82784700 0.98905400 0.00071600 -0.19020247 0.61837950 0.20909518 5.15640680
2457444.82949300 0.98956000 0.00071700 -0.18243447 0.04321850 0.25277318 -3.43307820
2457444.83113100 0.98669600 0.00071600 -0.17453247 0.07242150 -1.81837482 -0.39139420
2457444.83277700 0.98922800 0.00071900 -0.16636547 0.25320550 0.61791318 -0.85775220
2457444.83451600 0.99019500 0.00072000 -0.15750247 0.69765350 0.34282618 1.38236480
2457444.83607900 0.98839800 0.00071900 -0.14931247 0.59488650 1.17267218 0.41376780
2457444.83771500 0.98873700 0.00072100 -0.14050747 0.14831550 0.06288818 -4.41453520
2457444.83935700 0.98721100 0.00072100 -0.13144547 0.14322150 -0.44857782 -1.28968720
2457444.84110100 0.99183200 0.00072600 -0.12154747 0.29877950 0.16202318 -3.13187220
2457444.84266300 0.98820900 0.00072500 -0.11245347 0.38735050 -0.71279782 -0.82307620
2457444.84430200 0.99044900 0.00072600 -0.10263547 -0.16277550 1.45308518 -2.35325920
2457444.84594200 0.98753000 0.00072600 -0.09258347 -0.18894050 -0.67737082 6.08346880
2457444.84758600 0.98918100 0.00072700 -0.08218847 -0.33242550 0.24451518 -0.13341020
2457444.84922300 0.98870400 0.00072800 -0.07157347 -0.04915550 1.59030518 1.38784580
2457444.85086200 0.98942300 0.00073000 -0.06068247 -0.02950550 -0.30418582 4.70991480
2457444.85250200 0.98880300 0.00073100 -0.04944847 -0.12624150 1.01535418 -0.96819820
2457444.85414000 0.98613100 0.00073200 -0.03794247 -0.17010650 0.20817218 -0.29407520
2457444.85578800 0.98493300 0.00073100 -0.02606447 -0.44608550 -0.69145182 4.24066880
2457444.85743600 0.98503400 0.00073200 -0.01384447 -0.36384950 2.16847718 6.11036780
2457444.85907100 0.98866100 0.00073500 -0.00137047 -0.23650850 0.90846418 4.76415780
2457444.86070800 0.99025900 0.00073900 0.01147453 -0.00744250 2.00293418 -0.82661520
2457444.86234600 0.98907900 0.00073900 0.02463753 -0.50805250 0.27727218 5.58951780
2457444.86399300 0.98646200 0.00073900 0.03829853 -0.59557450 0.28410018 7.26035280
2457444.86564100 0.98788900 0.00074100 0.05232853 -0.37627050 1.17532918 4.44574980
2457444.86727600 0.98566700 0.00074200 0.06667253 -0.62307250 0.61995518 3.21437580
2457444.86891500 0.98883800 0.00074500 0.08142153 -0.53569450 0.69984818 3.66677680
2457444.87056800 0.98700100 0.00074600 0.09673753 -0.29665450 0.74182018 5.55748880
2457444.87221600 0.98740800 0.00074800 0.11245953 -0.59793950 0.78461818 3.42266680
2457444.87402800 0.98956500 0.00075000 0.13026553 -0.49109450 0.46554418 5.09405780
2457444.87577300 0.98784100 0.00075100 0.14794653 -0.20134050 -0.44718482 4.37290580
2457444.87751300 0.98726700 0.00075400 0.16615253 0.06549350 0.79642418 4.81540580
2457444.87916300 0.98852500 0.00075500 0.18395053 -0.11062250 0.39776618 5.43456180
