sweep,best_lp,median_lp,best_minus_median,accept,pop_spread,elapsed_s
7137,130138.7353,128703.4764,1435.2589,0.0000,9.92132,47645.6
7138,130138.7353,128703.4764,1435.2589,0.0000,9.92132,47652.9
7139,130138.7353,128703.4764,1435.2589,0.0000,9.92132,47660.0
7140,130138.7353,128703.4764,1435.2589,0.0000,9.92132,47667.0
7141,130138.7353,128703.4764,1435.2589,0.0000,9.92132,47673.6
7142,130138.7353,128703.4764,1435.2589,0.0000,9.92132,47680.5
7143,130138.7353,128703.4764,1435.2589,0.0000,9.92132,47688.0
7144,130138.7353,128703.4764,1435.2589,0.0000,9.92132,47695.6
7145,130138.7353,128703.4764,1435.2589,0.0000,9.92132,47702.9
7146,130138.7353,128703.4764,1435.2589,0.0000,9.92132,47709.8
7147,130138.7353,128703.4764,1435.2589,0.0000,9.92132,47716.7
7148,130138.7353,128703.4764,1435.2589,0.0000,9.92132,47724.4
7149,130138.7353,128703.4764,1435.2589,0.0000,9.92132,47730.6
7150,130138.7353,128703.4764,1435.2589,0.0000,9.92132,47737.4
7151,130138.7353,128703.4764,1435.2589,0.0000,9.92132,47744.7
7152,130138.7353,128703.4764,1435.2589,0.0000,9.92132,47751.4
7153,130138.7353,128703.4764,1435.2589,0.0000,9.92132,47758.4
7154,130138.7353,128703.4764,1435.2589,0.0000,9.92132,47764.1
7155,130138.7353,128703.4764,1435.2589,0.0000,9.92132,47770.6
7156,130138.7353,128703.4764,1435.2589,0.0000,9.92132,47777.8
7157,130138.7353,128703.4764,1435.2589,0.0000,9.92132,47784.8
7158,130138.7353,128703.4764,1435.2589,0.0000,9.92132,47792.0
7159,130138.7353,128703.4764,1435.2589,0.0000,9.92132,47798.7
7160,130138.7353,128703.4764,1435.2589,0.0000,9.92132,47806.3
7161,130138.7353,128703.4764,1435.2589,0.0000,9.92132,47812.7
7162,130138.7353,128703.4764,1435.2589,0.0000,9.92132,47819.4
7163,130138.7353,128703.4764,1435.2589,0.0000,9.92132,47826.6
7164,130138.7353,128703.4764,1435.2589,0.0000,9.92132,47834.1
7165,130138.7353,128703.4764,1435.2589,0.0185,9.91978,47840.9
7166,130138.7353,128703.4764,1435.2589,0.0000,9.91978,47847.5
7167,130138.7353,128703.4764,1435.2589,0.0000,9.91978,47854.0
7168,130138.7353,128703.4764,1435.2589,0.0000,9.91978,47861.3
7169,130138.7353,128703.4764,1435.2589,0.0000,9.91978,47868.4
7170,130138.7353,128703.4764,1435.2589,0.0000,9.91978,47874.8
7171,130138.7353,128703.4764,1435.2589,0.0000,9.91978,47882.5
7172,130138.7353,128703.4764,1435.2589,0.0000,9.91978,47889.1
7173,130138.7353,128703.4764,1435.2589,0.0000,9.91978,47896.0
7174,130138.7353,128703.4764,1435.2589,0.0000,9.91978,47903.1
7175,130138.7353,128703.4764,1435.2589,0.0000,9.91978,47911.1
7176,130138.7353,128703.4764,1435.2589,0.0000,9.91978,47917.6
7177,130138.7353,128703.4764,1435.2589,0.0000,9.91978,47924.9
7178,130138.7353,128703.4764,1435.2589,0.0000,9.91978,47931.6
7179,130138.7353,128703.4764,1435.2589,0.0000,9.91978,47938.2
7180,130138.7353,128703.4764,1435.2589,0.0000,9.91978,47945.4
7181,130138.7353,128703.4764,1435.2589,0.0185,9.93344,47952.9
7182,130138.7353,128703.4764,1435.2589,0.0000,9.93344,47959.4
7183,130138.7353,128703.4764,1435.2589,0.0000,9.93344,47966.7
7184,130138.7353,128703.4764,1435.2589,0.0000,9.93344,47974.0
7185,130138.7353,128703.4764,1435.2589,0.0000,9.93344,47980.8
7186,130138.7353,128703.4764,1435.2589,0.0000,9.93344,47987.7
7187,130138.7353,128703.4764,1435.2589,0.0000,9.93344,47994.4
7188,130138.7353,128703.4764,1435.2589,0.0000,9.93344,48001.9
7189,130138.7353,128703.4764,1435.2589,0.0000,9.93344,48009.0
7190,130138.7353,128703.4764,1435.2589,0.0000,9.93344,48016.3
7191,130138.7353,128703.4764,1435.2589,0.0000,9.93344,48023.2
7192,130138.7353,128703.4764,1435.2589,0.0000,9.93344,48030.9
7193,130138.7353,128703.4764,1435.2589,0.0000,9.93344,48038.8
7194,130138.7353,128703.4764,1435.2589,0.0000,9.93344,48046.2
7195,130138.7353,128703.4764,1435.2589,0.0000,9.93344,48053.8
7196,130138.7353,128703.4764,1435.2589,0.0000,9.93344,48060.6
7197,130138.7353,128703.4764,1435.2589,0.0000,9.93344,48067.4
7198,130138.7353,128703.4764,1435.2589,0.0000,9.93344,48074.4
7199,130138.7353,128703.4764,1435.2589,0.0000,9.93344,48080.9
7200,130138.7353,128703.4764,1435.2589,0.0000,9.93344,48087.9
7201,130138.7353,128703.4764,1435.2589,0.0000,9.93344,48095.1
7202,130138.7353,128703.4764,1435.2589,0.0000,9.93344,48101.8
7203,130138.7353,128703.4764,1435.2589,0.0000,9.93344,48108.4
7204,130138.7353,128703.4764,1435.2589,0.0000,9.93344,48114.7
7205,130138.7353,128703.4764,1435.2589,0.0000,9.93344,48122.2
7206,130138.7353,128703.4764,1435.2589,0.0000,9.93344,48129.7
7207,130138.7353,128703.4764,1435.2589,0.0185,9.88959,48136.2
7208,130138.7353,128703.4764,1435.2589,0.0000,9.88959,48143.4
7209,130138.7353,128703.4764,1435.2589,0.0000,9.88959,48150.4
7210,130138.7353,128703.4764,1435.2589,0.0000,9.88959,48157.2
7211,130138.7353,128703.4764,1435.2589,0.0000,9.88959,48164.3
7212,130138.7353,128703.4764,1435.2589,0.0000,9.88959,48170.7
7213,130138.7353,128703.4764,1435.2589,0.0000,9.88959,48178.0
7214,130138.7353,128703.4764,1435.2589,0.0000,9.88959,48185.2
7215,130138.7353,128703.4764,1435.2589,0.0000,9.88959,48192.3
7216,130138.7353,128703.4764,1435.2589,0.0000,9.88959,48199.7
7217,130138.7353,128703.4764,1435.2589,0.0000,9.88959,48206.6
7218,130138.7353,128703.4764,1435.2589,0.0000,9.88959,48213.3
7219,130138.7353,128703.4764,1435.2589,0.0000,9.88959,48220.3
7220,130138.7353,128703.4764,1435.2589,0.0000,9.88959,48227.5
7221,130138.7353,128703.4764,1435.2589,0.0000,9.88959,48234.4
7222,130138.7353,128703.4764,1435.2589,0.0000,9.88959,48241.7
7223,130138.7353,128703.4764,1435.2589,0.0000,9.88959,48248.4
7224,130138.7353,128703.4764,1435.2589,0.0000,9.88959,48255.3
7225,130138.7353,128703.4764,1435.2589,0.0000,9.88959,48262.1
7226,130138.7353,128703.4764,1435.2589,0.0000,9.88959,48269.1
7227,130138.7353,128703.4764,1435.2589,0.0000,9.88959,48276.3
7228,130138.7353,128703.4764,1435.2589,0.0000,9.88959,48283.8
7229,130138.7353,128703.4764,1435.2589,0.0000,9.88959,48291.3
7230,130138.7353,128703.4764,1435.2589,0.0000,9.88959,48298.4
7231,130138.7353,128703.4764,1435.2589,0.0000,9.88959,48304.9
7232,130138.7353,128703.4764,1435.2589,0.0000,9.88959,48312.4
7233,130138.7353,128703.4764,1435.2589,0.0000,9.88959,48320.5
7234,130138.7353,128703.4764,1435.2589,0.0000,9.88959,48326.9
7235,130138.7353,128703.4764,1435.2589,0.0000,9.88959,48333.5
7236,130138.7353,128703.4764,1435.2589,0.0000,9.88959,48340.3
7237,130138.7353,128703.4764,1435.2589,0.0000,9.88959,48346.2
7238,130138.7353,128703.4764,1435.2589,0.0000,9.88959,48352.7
7239,130138.7353,128703.4764,1435.2589,0.0000,9.88959,48359.4
7240,130138.7353,128703.4764,1435.2589,0.0000,9.88959,48366.2
7241,130138.7353,128703.4764,1435.2589,0.0000,9.88959,48373.3
7242,130138.7353,128703.4764,1435.2589,0.0000,9.88959,48380.1
7243,130138.7353,128703.4764,1435.2589,0.0185,9.86185,48387.6
7244,130138.7353,128703.4764,1435.2589,0.0000,9.86185,48394.1
7245,130138.7353,128703.4764,1435.2589,0.0000,9.86185,48401.7
7246,130138.7353,128703.4764,1435.2589,0.0000,9.86185,48408.9
7247,130138.7353,128703.4764,1435.2589,0.0000,9.86185,48416.1
7248,130138.7353,128703.4764,1435.2589,0.0000,9.86185,48423.3
7249,130138.7353,128703.4764,1435.2589,0.0000,9.86185,48430.0
7250,130138.7353,128703.4764,1435.2589,0.0000,9.86185,48436.7
7251,130138.7353,128703.4764,1435.2589,0.0000,9.86185,48444.3
7252,130138.7353,128703.4764,1435.2589,0.0000,9.86185,48451.6
7253,130138.7353,128703.4764,1435.2589,0.0000,9.86185,48458.8
7254,130138.7353,128703.4764,1435.2589,0.0000,9.86185,48466.8
7255,130138.7353,128703.4764,1435.2589,0.0000,9.86185,48474.6
7256,130138.7353,128703.4764,1435.2589,0.0185,9.88439,48481.6
7257,130138.7353,128703.4764,1435.2589,0.0000,9.88439,48489.3
7258,130138.7353,128703.4764,1435.2589,0.0000,9.88439,48496.8
7259,130138.7353,128703.4764,1435.2589,0.0000,9.88439,48503.8
7260,130138.7353,128703.4764,1435.2589,0.0000,9.88439,48510.4
7261,130138.7353,128703.4764,1435.2589,0.0000,9.88439,48517.9
7262,130138.7353,128703.4764,1435.2589,0.0000,9.88439,48525.6
7263,130138.7353,128703.4764,1435.2589,0.0000,9.88439,48532.7
7264,130138.7353,128703.4764,1435.2589,0.0000,9.88439,48540.4
7265,130138.7353,128703.4764,1435.2589,0.0000,9.88439,48547.5
7266,130138.7353,128703.4764,1435.2589,0.0000,9.88439,48554.8
7267,130138.7353,128703.4764,1435.2589,0.0000,9.88439,48562.2
7268,130138.7353,128703.4764,1435.2589,0.0000,9.88439,48569.3
7269,130138.7353,128703.4764,1435.2589,0.0000,9.88439,48575.8
7270,130138.7353,128703.4764,1435.2589,0.0000,9.88439,48582.5
7271,130138.7353,128703.4764,1435.2589,0.0000,9.88439,48589.4
7272,130138.7353,128703.4764,1435.2589,0.0000,9.88439,48596.1
7273,130138.7353,128703.4764,1435.2589,0.0000,9.88439,48604.7
7274,130138.7353,128703.4764,1435.2589,0.0000,9.88439,48612.0
7275,130138.7353,128703.4764,1435.2589,0.0000,9.88439,48619.2
7276,130138.7353,128703.4764,1435.2589,0.0000,9.88439,48626.5
7277,130138.7353,128703.4764,1435.2589,0.0000,9.88439,48633.3
7278,130138.7353,128703.4764,1435.2589,0.0000,9.88439,48639.9
7279,130138.7353,128703.4764,1435.2589,0.0000,9.88439,48647.2
7280,130138.7353,128703.4764,1435.2589,0.0000,9.88439,48654.6
7281,130138.7353,128703.4764,1435.2589,0.0000,9.88439,48662.3
7282,130138.7353,128703.4764,1435.2589,0.0000,9.88439,48669.1
7283,130138.7353,128703.4764,1435.2589,0.0000,9.88439,48675.8
7284,130138.7353,128703.4764,1435.2589,0.0000,9.88439,48682.3
7285,130138.7353,128703.4764,1435.2589,0.0000,9.88439,48689.5
7286,130138.7353,128703.4764,1435.2589,0.0185,9.90617,48696.4
7287,130138.7353,128703.4764,1435.2589,0.0000,9.90617,48703.0
7288,130138.7353,128703.4764,1435.2589,0.0000,9.90617,48710.1
7289,130138.7353,128703.4764,1435.2589,0.0000,9.90617,48717.3
7290,130138.7353,128703.4764,1435.2589,0.0000,9.90617,48724.2
7291,130138.7353,128703.4764,1435.2589,0.0000,9.90617,48731.2
7292,130138.7353,128703.4764,1435.2589,0.0000,9.90617,48738.9
7293,130138.7353,128703.4764,1435.2589,0.0000,9.90617,48746.4
7294,130138.7353,128703.4764,1435.2589,0.0000,9.90617,48753.1
7295,130138.7353,128703.4764,1435.2589,0.0185,9.90241,48760.5
7296,130138.7353,128703.4764,1435.2589,0.0185,9.84748,48767.6
7297,130138.7353,128703.4764,1435.2589,0.0000,9.84748,48774.8
7298,130138.7353,128703.4764,1435.2589,0.0000,9.84748,48781.5
7299,130138.7353,128703.4764,1435.2589,0.0000,9.84748,48788.7
7300,130138.7353,128703.4764,1435.2589,0.0000,9.84748,48796.4
7301,130138.7353,128703.4764,1435.2589,0.0000,9.84748,48803.8
7302,130138.7353,128703.4764,1435.2589,0.0000,9.84748,48810.3
7303,130138.7353,128703.4764,1435.2589,0.0000,9.84748,48816.1
7304,130138.7353,128703.4764,1435.2589,0.0000,9.84748,48823.4
7305,130138.7353,128703.4764,1435.2589,0.0000,9.84748,48830.9
7306,130138.7353,128703.4764,1435.2589,0.0000,9.84748,48838.8
7307,130138.7353,128703.4764,1435.2589,0.0000,9.84748,48846.6
7308,130138.7353,128703.4764,1435.2589,0.0000,9.84748,48854.0
7309,130138.7353,128703.4764,1435.2589,0.0000,9.84748,48860.8
7310,130138.7353,128703.4764,1435.2589,0.0000,9.84748,48868.6
7311,130138.7353,128703.4764,1435.2589,0.0185,9.88771,48875.8
7312,130138.7353,128703.4764,1435.2589,0.0000,9.88771,48882.4
7313,130138.7353,128703.4764,1435.2589,0.0000,9.88771,48889.6
7314,130138.7353,128703.4764,1435.2589,0.0000,9.88771,48897.5
7315,130138.7353,128703.4764,1435.2589,0.0000,9.88771,48904.8
7316,130138.7353,128703.4764,1435.2589,0.0000,9.88771,48911.6
7317,130138.7353,128703.4764,1435.2589,0.0185,9.92286,48918.7
7318,130138.7353,128703.4764,1435.2589,0.0000,9.92286,48925.6
7319,130138.7353,128703.4764,1435.2589,0.0000,9.92286,48932.2
7320,130138.7353,128703.4764,1435.2589,0.0000,9.92286,48939.3
7321,130138.7353,128703.4764,1435.2589,0.0000,9.92286,48946.3
7322,130138.7353,128703.4764,1435.2589,0.0000,9.92286,48953.3
7323,130138.7353,128703.4764,1435.2589,0.0000,9.92286,48960.5
7324,130138.7353,128703.4764,1435.2589,0.0000,9.92286,48967.5
7325,130138.7353,128703.4764,1435.2589,0.0000,9.92286,48975.1
7326,130138.7353,128703.4764,1435.2589,0.0000,9.92286,48982.8
7327,130138.7353,128703.4764,1435.2589,0.0000,9.92286,48990.6
7328,130138.7353,128703.4764,1435.2589,0.0000,9.92286,48997.6
7329,130138.7353,128703.4764,1435.2589,0.0000,9.92286,49004.6
7330,130138.7353,128703.4764,1435.2589,0.0000,9.92286,49012.1
7331,130138.7353,128703.4764,1435.2589,0.0000,9.92286,49019.6
7332,130138.7353,128703.4764,1435.2589,0.0000,9.92286,49026.2
7333,130138.7353,128703.4764,1435.2589,0.0000,9.92286,49033.4
7334,130138.7353,128703.4764,1435.2589,0.0000,9.92286,49040.5
7335,130138.7353,128703.4764,1435.2589,0.0000,9.92286,49047.1
7336,130138.7353,128703.4764,1435.2589,0.0185,9.90967,49054.9
7337,130138.7353,128703.4764,1435.2589,0.0185,9.9028,49061.8
7338,130138.7353,128703.4764,1435.2589,0.0000,9.9028,49069.1
7339,130138.7353,128703.4764,1435.2589,0.0000,9.9028,49075.9
7340,130138.7353,128703.4764,1435.2589,0.0000,9.9028,49082.8
7341,130138.7353,128703.4764,1435.2589,0.0000,9.9028,49090.1
7342,130138.7353,128703.4764,1435.2589,0.0000,9.9028,49097.2
7343,130138.7353,128703.4764,1435.2589,0.0185,9.92536,49104.0
7344,130138.7353,128703.4764,1435.2589,0.0000,9.92536,49111.2
7345,130138.7353,128703.4764,1435.2589,0.0000,9.92536,49118.8
7346,130138.7353,128703.4764,1435.2589,0.0000,9.92536,49126.2
7347,130138.7353,128703.4764,1435.2589,0.0000,9.92536,49132.7
7348,130138.7353,128703.4764,1435.2589,0.0000,9.92536,49139.9
7349,130138.7353,128703.4764,1435.2589,0.0000,9.92536,49147.3
7350,130138.7353,128703.4764,1435.2589,0.0000,9.92536,49154.0
7351,130138.7353,128703.4764,1435.2589,0.0185,9.88518,49161.3
7352,130138.7353,128703.4764,1435.2589,0.0000,9.88518,49167.6
7353,130138.7353,128703.4764,1435.2589,0.0000,9.88518,49174.9
7354,130138.7353,128703.4764,1435.2589,0.0000,9.88518,49182.0
7355,130138.7353,128703.4764,1435.2589,0.0000,9.88518,49188.1
7356,130138.7353,128703.4764,1435.2589,0.0000,9.88518,49194.0
7357,130138.7353,128703.4764,1435.2589,0.0000,9.88518,49200.9
7358,130138.7353,128703.4764,1435.2589,0.0000,9.88518,49208.6
7359,130138.7353,128703.4764,1435.2589,0.0000,9.88518,49216.1
7360,130138.7353,128703.4764,1435.2589,0.0000,9.88518,49223.4
7361,130138.7353,128703.4764,1435.2589,0.0000,9.88518,49230.3
7362,130138.7353,128703.4764,1435.2589,0.0000,9.88518,49237.4
7363,130138.7353,128703.4764,1435.2589,0.0000,9.88518,49245.2
7364,130138.7353,128703.4764,1435.2589,0.0185,9.88877,49252.4
7365,130138.7353,128703.4764,1435.2589,0.0185,9.81785,49259.0
7366,130138.7353,128703.4764,1435.2589,0.0000,9.81785,49265.4
7367,130138.7353,128703.4764,1435.2589,0.0000,9.81785,49273.3
7368,130138.7353,128703.4764,1435.2589,0.0000,9.81785,49280.8
7369,130138.7353,128703.4764,1435.2589,0.0000,9.81785,49288.8
7370,130138.7353,128703.4764,1435.2589,0.0000,9.81785,49295.9
7371,130138.7353,128703.4764,1435.2589,0.0000,9.81785,49303.9
7372,130138.7353,128703.4764,1435.2589,0.0000,9.81785,49311.4
7373,130138.7353,128703.4764,1435.2589,0.0000,9.81785,49318.9
7374,130138.7353,128703.4764,1435.2589,0.0000,9.81785,49325.7
7375,130138.7353,128703.4764,1435.2589,0.0000,9.81785,49332.6
7376,130138.7353,128703.4764,1435.2589,0.0000,9.81785,49339.0
7377,130138.7353,128703.4764,1435.2589,0.0000,9.81785,49345.7
7378,130138.7353,128703.4764,1435.2589,0.0000,9.81785,49352.8
7379,130138.7353,128703.4764,1435.2589,0.0000,9.81785,49359.7
7380,130138.7353,128703.4764,1435.2589,0.0000,9.81785,49366.8
7381,130138.7353,128703.4764,1435.2589,0.0000,9.81785,49373.9
7382,130138.7353,128703.4764,1435.2589,0.0000,9.81785,49381.3
7383,130138.7353,128703.4764,1435.2589,0.0000,9.81785,49387.8
7384,130138.7353,128703.4764,1435.2589,0.0000,9.81785,49395.2
7385,130138.7353,128703.4764,1435.2589,0.0185,9.82179,49402.9
7386,130138.7353,128703.4764,1435.2589,0.0000,9.82179,49410.1
7387,130138.7353,128703.4764,1435.2589,0.0000,9.82179,49418.0
7388,130138.7353,128703.4764,1435.2589,0.0185,9.80833,49425.0
7389,130138.7353,128703.4764,1435.2589,0.0000,9.80833,49432.5
7390,130138.7353,128703.4764,1435.2589,0.0000,9.80833,49439.6
7391,130138.7353,128703.4764,1435.2589,0.0000,9.80833,49447.5
7392,130138.7353,128703.4764,1435.2589,0.0000,9.80833,49453.7
7393,130138.7353,128703.4764,1435.2589,0.0000,9.80833,49461.4
7394,130138.7353,128703.4764,1435.2589,0.0000,9.80833,49468.9
7395,130138.7353,128703.4764,1435.2589,0.0000,9.80833,49475.6
7396,130138.7353,128703.4764,1435.2589,0.0185,9.80056,49482.7
7397,130138.7353,128703.4764,1435.2589,0.0000,9.80056,49489.6
7398,130138.7353,128703.4764,1435.2589,0.0000,9.80056,49496.5
7399,130138.7353,128703.4764,1435.2589,0.0000,9.80056,49503.6
7400,130138.7353,128703.4764,1435.2589,0.0000,9.80056,49510.2
7401,130138.7353,128703.4764,1435.2589,0.0000,9.80056,49516.9
7402,130138.7353,128703.4764,1435.2589,0.0000,9.80056,49524.0
7403,130138.7353,128703.4764,1435.2589,0.0000,9.80056,49531.4
7404,130138.7353,128703.4764,1435.2589,0.0000,9.80056,49539.1
7405,130138.7353,128703.4764,1435.2589,0.0000,9.80056,49545.4
7406,130138.7353,128703.4764,1435.2589,0.0000,9.80056,49552.7
7407,130138.7353,128703.4764,1435.2589,0.0000,9.80056,49558.9
7408,130138.7353,128703.4764,1435.2589,0.0000,9.80056,49566.6
7409,130138.7353,128703.4764,1435.2589,0.0000,9.80056,49573.7
7410,130138.7353,128703.4764,1435.2589,0.0000,9.80056,49580.9
7411,130138.7353,128703.4764,1435.2589,0.0000,9.80056,49588.2
7412,130138.7353,128703.4764,1435.2589,0.0000,9.80056,49595.3
7413,130138.7353,128703.4764,1435.2589,0.0000,9.80056,49602.4
7414,130138.7353,128703.4764,1435.2589,0.0000,9.80056,49608.8
7415,130138.7353,128703.4764,1435.2589,0.0000,9.80056,49616.1
7416,130138.7353,128703.4764,1435.2589,0.0000,9.80056,49622.6
7417,130138.7353,128703.4764,1435.2589,0.0000,9.80056,49628.9
7418,130138.7353,128703.4764,1435.2589,0.0000,9.80056,49636.4
7419,130138.7353,128703.4764,1435.2589,0.0000,9.80056,49643.3
7420,130138.7353,128703.4764,1435.2589,0.0000,9.80056,49650.7
7421,130138.7353,128703.4764,1435.2589,0.0000,9.80056,49658.4
7422,130138.7353,128703.4764,1435.2589,0.0185,9.79909,49666.4
7423,130138.7353,128703.4764,1435.2589,0.0000,9.79909,49674.7
7424,130138.7353,128703.4764,1435.2589,0.0000,9.79909,49682.0
7425,130138.7353,128703.4764,1435.2589,0.0000,9.79909,49689.3
7426,130138.7353,128703.4764,1435.2589,0.0000,9.79909,49697.0
7427,130138.7353,128703.4764,1435.2589,0.0000,9.79909,49704.4
7428,130138.7353,128703.4764,1435.2589,0.0185,9.82104,49712.5
7429,130138.7353,128703.4764,1435.2589,0.0000,9.82104,49719.8
7430,130138.7353,128703.4764,1435.2589,0.0000,9.82104,49726.4
7431,130138.7353,128703.4764,1435.2589,0.0000,9.82104,49733.4
7432,130138.7353,128703.4764,1435.2589,0.0185,9.85238,49740.5
7433,130138.7353,128703.4764,1435.2589,0.0000,9.85238,49747.5
7434,130138.7353,128703.4764,1435.2589,0.0000,9.85238,49754.8
7435,130138.7353,128703.4764,1435.2589,0.0000,9.85238,49761.3
7436,130138.7353,128703.4764,1435.2589,0.0000,9.85238,49768.6
7437,130138.7353,128703.4764,1435.2589,0.0000,9.85238,49775.0
7438,130138.7353,128703.4764,1435.2589,0.0000,9.85238,49781.7
7439,130138.7353,128703.4764,1435.2589,0.0000,9.85238,49788.7
7440,130138.7353,128703.4764,1435.2589,0.0000,9.85238,49796.1
7441,130138.7353,128703.4764,1435.2589,0.0000,9.85238,49802.6
7442,130138.7353,128703.4764,1435.2589,0.0000,9.85238,49809.3
7443,130138.7353,128703.4764,1435.2589,0.0000,9.85238,49816.1
7444,130138.7353,128703.4764,1435.2589,0.0000,9.85238,49823.4
7445,130138.7353,128703.4764,1435.2589,0.0000,9.85238,49830.0
7446,130138.7353,128703.4764,1435.2589,0.0185,9.84388,49836.9
7447,130138.7353,128703.4764,1435.2589,0.0000,9.84388,49843.7
7448,130138.7353,128703.4764,1435.2589,0.0000,9.84388,49851.6
7449,130138.7353,128703.4764,1435.2589,0.0000,9.84388,49859.1
7450,130138.7353,128703.4764,1435.2589,0.0000,9.84388,49866.2
7451,130138.7353,128703.4764,1435.2589,0.0000,9.84388,49872.9
7452,130138.7353,128703.4764,1435.2589,0.0000,9.84388,49880.0
7453,130138.7353,128703.4764,1435.2589,0.0000,9.84388,49888.0
7454,130138.7353,128703.4764,1435.2589,0.0000,9.84388,49895.3
7455,130138.7353,128703.4764,1435.2589,0.0000,9.84388,49901.7
7456,130138.7353,128703.4764,1435.2589,0.0000,9.84388,49908.3
7457,130138.7353,128703.4764,1435.2589,0.0000,9.84388,49915.1
7458,130138.7353,128703.4764,1435.2589,0.0185,9.84529,49922.4
7459,130138.7353,128703.4764,1435.2589,0.0000,9.84529,49929.2
7460,130138.7353,128703.4764,1435.2589,0.0000,9.84529,49935.7
7461,130138.7353,128703.4764,1435.2589,0.0000,9.84529,49943.3
7462,130138.7353,128703.4764,1435.2589,0.0000,9.84529,49950.3
7463,130138.7353,128703.4764,1435.2589,0.0000,9.84529,49957.2
7464,130138.7353,128703.4764,1435.2589,0.0000,9.84529,49963.9
7465,130138.7353,128703.4764,1435.2589,0.0000,9.84529,49971.0
7466,130138.7353,128703.4764,1435.2589,0.0000,9.84529,49978.6
7467,130138.7353,128703.4764,1435.2589,0.0000,9.84529,49985.3
7468,130138.7353,128703.4764,1435.2589,0.0185,9.85138,49992.0
7469,130138.7353,128703.4764,1435.2589,0.0000,9.85138,49999.5
7470,130138.7353,128703.4764,1435.2589,0.0000,9.85138,50005.8
7471,130138.7353,128703.4764,1435.2589,0.0000,9.85138,50012.5
7472,130138.7353,128703.4764,1435.2589,0.0000,9.85138,50019.4
7473,130138.7353,128703.4764,1435.2589,0.0000,9.85138,50026.6
7474,130138.7353,128703.4764,1435.2589,0.0000,9.85138,50034.3
7475,130138.7353,128703.4764,1435.2589,0.0000,9.85138,50040.8
7476,130138.7353,128703.4764,1435.2589,0.0000,9.85138,50047.5
7477,130138.7353,128703.4764,1435.2589,0.0000,9.85138,50054.8
7478,130138.7353,128703.4764,1435.2589,0.0000,9.85138,50062.1
7479,130138.7353,128703.4764,1435.2589,0.0000,9.85138,50069.1
7480,130138.7353,128703.4764,1435.2589,0.0000,9.85138,50076.4
7481,130138.7353,128703.4764,1435.2589,0.0000,9.85138,50083.2
7482,130138.7353,128703.4764,1435.2589,0.0000,9.85138,50090.5
7483,130138.7353,128703.4764,1435.2589,0.0000,9.85138,50097.2
7484,130138.7353,128703.4764,1435.2589,0.0000,9.85138,50104.4
7485,130138.7353,128703.4764,1435.2589,0.0000,9.85138,50111.7
7486,130138.7353,128703.4764,1435.2589,0.0000,9.85138,50119.1
7487,130138.7353,128703.4764,1435.2589,0.0000,9.85138,50126.1
7488,130138.7353,128703.4764,1435.2589,0.0000,9.85138,50133.0
7489,130138.7353,128703.4764,1435.2589,0.0000,9.85138,50139.3
7490,130138.7353,128703.4764,1435.2589,0.0000,9.85138,50147.2
7491,130138.7353,128703.4764,1435.2589,0.0000,9.85138,50154.6
7492,130138.7353,128703.4764,1435.2589,0.0000,9.85138,50161.5
7493,130138.7353,128703.4764,1435.2589,0.0000,9.85138,50169.4
7494,130138.7353,128703.4764,1435.2589,0.0000,9.85138,50176.9
7495,130138.7353,128703.4764,1435.2589,0.0000,9.85138,50183.4
7496,130138.7353,128703.4764,1435.2589,0.0000,9.85138,50190.0
7497,130138.7353,128703.4764,1435.2589,0.0000,9.85138,50196.6
7498,130138.7353,128703.4764,1435.2589,0.0000,9.85138,50204.2
7499,130138.7353,128703.4764,1435.2589,0.0000,9.85138,50211.8
7500,130138.7353,128703.4764,1435.2589,0.0000,9.85138,50219.4
7501,130138.7353,128703.4764,1435.2589,0.0000,9.85138,50227.3
7502,130138.7353,128703.4764,1435.2589,0.0000,9.85138,50234.6
7503,130138.7353,128703.4764,1435.2589,0.0000,9.85138,50241.5
7504,130138.7353,128703.4764,1435.2589,0.0000,9.85138,50249.1
7505,130138.7353,128703.4764,1435.2589,0.0000,9.85138,50256.9
7506,130138.7353,128703.4764,1435.2589,0.0000,9.85138,50264.2
7507,130138.7353,128703.4764,1435.2589,0.0000,9.85138,50271.8
7508,130138.7353,128703.4764,1435.2589,0.0000,9.85138,50278.9
7509,130138.7353,128703.4764,1435.2589,0.0000,9.85138,50286.0
7510,130138.7353,128703.4764,1435.2589,0.0000,9.85138,50293.5
7511,130138.7353,128703.4764,1435.2589,0.0000,9.85138,50300.1
7512,130138.7353,128703.4764,1435.2589,0.0185,9.86721,50306.8
7513,130138.7353,128703.4764,1435.2589,0.0000,9.86721,50313.6
7514,130138.7353,128703.4764,1435.2589,0.0000,9.86721,50320.7
7515,130138.7353,128703.4764,1435.2589,0.0000,9.86721,50328.0
7516,130138.7353,128703.4764,1435.2589,0.0000,9.86721,50334.2
7517,130138.7353,128703.4764,1435.2589,0.0000,9.86721,50341.7
7518,130138.7353,128703.4764,1435.2589,0.0000,9.86721,50348.5
7519,130138.7353,128703.4764,1435.2589,0.0000,9.86721,50355.3
7520,130138.7353,128703.4764,1435.2589,0.0000,9.86721,50361.9
7521,130138.7353,128703.4764,1435.2589,0.0000,9.86721,50369.2
7522,130138.7353,128703.4764,1435.2589,0.0000,9.86721,50375.5
7523,130138.7353,128703.4764,1435.2589,0.0000,9.86721,50382.8
