sweep,best_lp,median_lp,best_minus_median,accept,pop_spread,elapsed_s
7580,129812.5297,129183.5050,629.0247,0.0000,5.09316,78193.2
7581,129812.5297,129183.5050,629.0247,0.0000,5.09316,78203.7
7582,129812.5297,129183.5050,629.0247,0.0000,5.09316,78214.0
7583,129812.5297,129183.5050,629.0247,0.0000,5.09316,78224.7
7584,129812.5297,129183.5050,629.0247,0.0000,5.09316,78235.2
7585,129812.5297,129183.5050,629.0247,0.0000,5.09316,78245.7
7586,129812.5297,129183.5050,629.0247,0.0000,5.09316,78256.1
7587,129812.5297,129183.5050,629.0247,0.0000,5.09316,78266.5
7588,129812.5297,129183.5050,629.0247,0.0000,5.09316,78277.2
7589,129812.5297,129183.5050,629.0247,0.0000,5.09316,78288.0
7590,129812.5297,129183.5050,629.0247,0.0000,5.09316,78298.6
7591,129812.5297,129183.5050,629.0247,0.0000,5.09316,78309.1
7592,129812.5297,129183.5050,629.0247,0.0000,5.09316,78320.0
7593,129812.5297,129183.5050,629.0247,0.0000,5.09316,78330.6
7594,129812.5297,129183.5050,629.0247,0.0000,5.09316,78341.1
7595,129812.5297,129183.5050,629.0247,0.0000,5.09316,78351.4
7596,129812.5297,129183.5050,629.0247,0.0000,5.09316,78362.2
7597,129812.5297,129183.5050,629.0247,0.0000,5.09316,78373.2
7598,129812.5297,129183.5050,629.0247,0.0000,5.09316,78383.5
7599,129812.5297,129183.5050,629.0247,0.0000,5.09316,78394.1
7600,129812.5297,129183.5050,629.0247,0.0000,5.09316,78404.4
7601,129812.5297,129183.5050,629.0247,0.0000,5.09316,78414.9
7602,129812.5297,129183.5050,629.0247,0.0000,5.09316,78425.2
7603,129812.5297,129183.5050,629.0247,0.0000,5.09316,78435.8
7604,129812.5297,129183.5050,629.0247,0.0000,5.09316,78446.4
7605,129812.5297,129183.5050,629.0247,0.0000,5.09316,78456.5
7606,129812.5297,129183.5050,629.0247,0.0000,5.09316,78467.2
7607,129812.5297,129183.5050,629.0247,0.0000,5.09316,78477.4
7608,129812.5297,129183.5050,629.0247,0.0185,5.09205,78488.3
7609,129812.5297,129183.5050,629.0247,0.0000,5.09205,78499.4
7610,129812.5297,129183.5050,629.0247,0.0000,5.09205,78510.1
7611,129812.5297,129183.5050,629.0247,0.0000,5.09205,78520.8
7612,129812.5297,129183.5050,629.0247,0.0000,5.09205,78531.4
7613,129812.5297,129183.5050,629.0247,0.0000,5.09205,78542.4
7614,129812.5297,129183.5050,629.0247,0.0000,5.09205,78552.6
7615,129812.5297,129183.5050,629.0247,0.0370,5.07763,78562.9
7616,129812.5297,129183.5050,629.0247,0.0000,5.07763,78573.2
7617,129812.5297,129183.5050,629.0247,0.0000,5.07763,78583.9
7618,129812.5297,129183.5050,629.0247,0.0000,5.07763,78594.6
7619,129812.5297,129183.5050,629.0247,0.0000,5.07763,78604.6
7620,129812.5297,129183.5050,629.0247,0.0000,5.07763,78614.9
7621,129812.5297,129183.5050,629.0247,0.0000,5.07763,78625.3
7622,129812.5297,129183.5050,629.0247,0.0000,5.07763,78635.8
7623,129812.5297,129183.5050,629.0247,0.0000,5.07763,78646.4
7624,129812.5297,129183.5050,629.0247,0.0000,5.07763,78656.5
7625,129812.5297,129183.5050,629.0247,0.0000,5.07763,78667.1
7626,129812.5297,129183.5050,629.0247,0.0000,5.07763,78677.9
7627,129812.5297,129183.5050,629.0247,0.0000,5.07763,78688.3
7628,129812.5297,129183.5050,629.0247,0.0000,5.07763,78698.8
7629,129812.5297,129183.5050,629.0247,0.0185,5.08088,78709.2
7630,129812.5297,129183.5050,629.0247,0.0000,5.08088,78719.7
7631,129812.5297,129183.5050,629.0247,0.0000,5.08088,78730.2
7632,129812.5297,129183.5050,629.0247,0.0000,5.08088,78740.8
7633,129812.5297,129183.5050,629.0247,0.0000,5.08088,78751.3
7634,129812.5297,129183.5050,629.0247,0.0000,5.08088,78762.2
7635,129812.5297,129183.5050,629.0247,0.0000,5.08088,78772.6
7636,129812.5297,129183.5050,629.0247,0.0000,5.08088,78783.0
7637,129812.5297,129183.5050,629.0247,0.0000,5.08088,78793.8
7638,129812.5297,129183.5050,629.0247,0.0000,5.08088,78804.4
7639,129812.5297,129183.5050,629.0247,0.0000,5.08088,78814.8
7640,129812.5297,129183.5050,629.0247,0.0000,5.08088,78825.5
7641,129812.5297,129183.5050,629.0247,0.0000,5.08088,78835.7
7642,129812.5297,129183.5050,629.0247,0.0000,5.08088,78846.2
7643,129812.5297,129183.5050,629.0247,0.0000,5.08088,78856.9
7644,129812.5297,129183.5050,629.0247,0.0000,5.08088,78867.3
7645,129812.5297,129183.5050,629.0247,0.0000,5.08088,78877.8
7646,129812.5297,129183.5050,629.0247,0.0000,5.08088,78888.3
7647,129812.5297,129183.5050,629.0247,0.0000,5.08088,78898.9
7648,129812.5297,129183.5050,629.0247,0.0000,5.08088,78909.9
7649,129812.5297,129183.5050,629.0247,0.0000,5.08088,78920.1
7650,129812.5297,129183.5050,629.0247,0.0000,5.08088,78930.6
7651,129812.5297,129183.5050,629.0247,0.0000,5.08088,78941.0
7652,129812.5297,129183.5050,629.0247,0.0000,5.08088,78951.5
7653,129812.5297,129183.5050,629.0247,0.0000,5.08088,78962.0
7654,129812.5297,129183.5050,629.0247,0.0000,5.08088,78972.7
7655,129812.5297,129183.5050,629.0247,0.0000,5.08088,78983.1
7656,129812.5297,129183.5050,629.0247,0.0185,5.10351,78993.5
7657,129812.5297,129183.5050,629.0247,0.0000,5.10351,79003.9
7658,129812.5297,129183.5050,629.0247,0.0000,5.10351,79014.5
7659,129812.5297,129183.5050,629.0247,0.0000,5.10351,79024.8
7660,129812.5297,129183.5050,629.0247,0.0000,5.10351,79035.3
7661,129812.5297,129183.5050,629.0247,0.0000,5.10351,79046.0
7662,129812.5297,129183.5050,629.0247,0.0000,5.10351,79057.1
7663,129812.5297,129183.5050,629.0247,0.0000,5.10351,79067.4
7664,129812.5297,129183.5050,629.0247,0.0000,5.10351,79077.6
7665,129812.5297,129183.5050,629.0247,0.0000,5.10351,79088.1
7666,129812.5297,129183.5050,629.0247,0.0000,5.10351,79098.5
7667,129812.5297,129183.5050,629.0247,0.0000,5.10351,79108.9
7668,129812.5297,129183.5050,629.0247,0.0000,5.10351,79119.3
7669,129812.5297,129183.5050,629.0247,0.0000,5.10351,79130.1
7670,129812.5297,129183.5050,629.0247,0.0000,5.10351,79140.5
7671,129812.5297,129183.5050,629.0247,0.0000,5.10351,79151.1
7672,129812.5297,129183.5050,629.0247,0.0000,5.10351,79161.4
7673,129812.5297,129183.5050,629.0247,0.0000,5.10351,79172.1
7674,129812.5297,129183.5050,629.0247,0.0000,5.10351,79183.0
7675,129812.5297,129183.5050,629.0247,0.0185,5.11226,79193.3
7676,129812.5297,129183.5050,629.0247,0.0000,5.11226,79203.5
7677,129812.5297,129183.5050,629.0247,0.0000,5.11226,79214.3
7678,129812.5297,129183.5050,629.0247,0.0000,5.11226,79224.9
7679,129812.5297,129183.5050,629.0247,0.0000,5.11226,79235.5
7680,129812.5297,129183.5050,629.0247,0.0000,5.11226,79245.7
7681,129812.5297,129183.5050,629.0247,0.0000,5.11226,79256.2
7682,129812.5297,129183.5050,629.0247,0.0000,5.11226,79266.3
7683,129812.5297,129183.5050,629.0247,0.0000,5.11226,79277.1
7684,129812.5297,129183.5050,629.0247,0.0000,5.11226,79287.3
7685,129812.5297,129183.5050,629.0247,0.0185,5.12354,79298.1
7686,129812.5297,129183.5050,629.0247,0.0000,5.12354,79308.7
7687,129812.5297,129183.5050,629.0247,0.0000,5.12354,79318.8
7688,129812.5297,129183.5050,629.0247,0.0000,5.12354,79329.3
7689,129812.5297,129183.5050,629.0247,0.0000,5.12354,79340.0
7690,129812.5297,129183.5050,629.0247,0.0000,5.12354,79350.4
7691,129812.5297,129183.5050,629.0247,0.0000,5.12354,79361.1
7692,129812.5297,129183.5050,629.0247,0.0000,5.12354,79371.7
7693,129812.5297,129183.5050,629.0247,0.0000,5.12354,79382.4
7694,129812.5297,129183.5050,629.0247,0.0000,5.12354,79392.8
7695,129812.5297,129183.5050,629.0247,0.0000,5.12354,79403.1
7696,129812.5297,129183.5050,629.0247,0.0000,5.12354,79414.1
7697,129812.5297,129183.5050,629.0247,0.0000,5.12354,79424.6
7698,129812.5297,129183.5050,629.0247,0.0000,5.12354,79435.4
7699,129812.5297,129183.5050,629.0247,0.0000,5.12354,79445.7
7700,129812.5297,129183.5050,629.0247,0.0000,5.12354,79456.2
7701,129812.5297,129183.5050,629.0247,0.0185,5.09475,79466.4
7702,129812.5297,129183.5050,629.0247,0.0185,5.12753,79476.9
7703,129812.5297,129183.5050,629.0247,0.0000,5.12753,79487.4
7704,129812.5297,129183.5050,629.0247,0.0000,5.12753,79498.1
7705,129812.5297,129183.5050,629.0247,0.0000,5.12753,79508.5
7706,129812.5297,129183.5050,629.0247,0.0000,5.12753,79519.1
7707,129812.5297,129183.5050,629.0247,0.0000,5.12753,79529.5
7708,129812.5297,129183.5050,629.0247,0.0000,5.12753,79539.9
7709,129812.5297,129183.5050,629.0247,0.0000,5.12753,79550.5
7710,129812.5297,129183.5050,629.0247,0.0000,5.12753,79561.1
7711,129812.5297,129183.5050,629.0247,0.0185,5.10916,79571.7
7712,129812.5297,129183.5050,629.0247,0.0000,5.10916,79582.2
7713,129812.5297,129183.5050,629.0247,0.0000,5.10916,79592.6
7714,129812.5297,129183.5050,629.0247,0.0000,5.10916,79603.2
7715,129812.5297,129183.5050,629.0247,0.0000,5.10916,79613.7
7716,129812.5297,129183.5050,629.0247,0.0000,5.10916,79624.2
7717,129812.5297,129183.5050,629.0247,0.0000,5.10916,79634.8
7718,129812.5297,129183.5050,629.0247,0.0000,5.10916,79645.3
7719,129812.5297,129183.5050,629.0247,0.0000,5.10916,79656.0
7720,129812.5297,129183.5050,629.0247,0.0000,5.10916,79666.3
7721,129812.5297,129183.5050,629.0247,0.0000,5.10916,79676.9
7722,129812.5297,129183.5050,629.0247,0.0000,5.10916,79687.4
7723,129812.5297,129183.5050,629.0247,0.0000,5.10916,79697.7
7724,129812.5297,129183.5050,629.0247,0.0000,5.10916,79708.2
7725,129812.5297,129183.5050,629.0247,0.0000,5.10916,79718.7
7726,129812.5297,129183.5050,629.0247,0.0000,5.10916,79729.5
7727,129812.5297,129183.5050,629.0247,0.0000,5.10916,79740.0
7728,129812.5297,129183.5050,629.0247,0.0000,5.10916,79750.3
7729,129812.5297,129183.5050,629.0247,0.0000,5.10916,79760.6
7730,129812.5297,129183.5050,629.0247,0.0000,5.10916,79770.6
7731,129812.5297,129183.5050,629.0247,0.0000,5.10916,79781.1
7732,129812.5297,129183.5050,629.0247,0.0000,5.10916,79791.5
7733,129812.5297,129183.5050,629.0247,0.0000,5.10916,79802.2
7734,129812.5297,129183.5050,629.0247,0.0000,5.10916,79812.6
7735,129812.5297,129183.5050,629.0247,0.0000,5.10916,79823.1
7736,129812.5297,129183.5050,629.0247,0.0000,5.10916,79833.7
7737,129812.5297,129183.5050,629.0247,0.0000,5.10916,79844.2
7738,129812.5297,129183.5050,629.0247,0.0000,5.10916,79854.5
7739,129812.5297,129183.5050,629.0247,0.0000,5.10916,79865.1
7740,129812.5297,129183.5050,629.0247,0.0000,5.10916,79875.6
7741,129812.5297,129183.5050,629.0247,0.0000,5.10916,79886.2
7742,129812.5297,129183.5050,629.0247,0.0000,5.10916,79896.7
7743,129812.5297,129183.5050,629.0247,0.0000,5.10916,79907.4
7744,129812.5297,129183.5050,629.0247,0.0000,5.10916,79918.0
7745,129812.5297,129183.5050,629.0247,0.0000,5.10916,79928.3
7746,129812.5297,129183.5050,629.0247,0.0000,5.10916,79939.0
7747,129812.5297,129183.5050,629.0247,0.0000,5.10916,79949.2
7748,129812.5297,129183.5050,629.0247,0.0000,5.10916,79959.6
7749,129812.5297,129183.5050,629.0247,0.0000,5.10916,79969.8
7750,129812.5297,129183.5050,629.0247,0.0000,5.10916,79980.1
7751,129812.5297,129183.5050,629.0247,0.0000,5.10916,79990.8
7752,129812.5297,129183.5050,629.0247,0.0000,5.10916,80001.3
7753,129812.5297,129183.5050,629.0247,0.0000,5.10916,80012.1
7754,129812.5297,129183.5050,629.0247,0.0000,5.10916,80022.7
7755,129812.5297,129183.5050,629.0247,0.0000,5.10916,80033.1
7756,129812.5297,129183.5050,629.0247,0.0000,5.10916,80043.3
7757,129812.5297,129183.5050,629.0247,0.0000,5.10916,80054.2
7758,129812.5297,129183.5050,629.0247,0.0000,5.10916,80064.5
7759,129812.5297,129183.5050,629.0247,0.0000,5.10916,80074.7
7760,129812.5297,129183.5050,629.0247,0.0000,5.10916,80084.9
7761,129812.5297,129183.5050,629.0247,0.0000,5.10916,80095.3
7762,129812.5297,129183.5050,629.0247,0.0000,5.10916,80105.9
7763,129812.5297,129187.8550,624.6747,0.0185,5.0826,80116.5
7764,129812.5297,129187.8550,624.6747,0.0000,5.0826,80126.9
7765,129812.5297,129187.8550,624.6747,0.0000,5.0826,80137.3
7766,129812.5297,129187.8550,624.6747,0.0000,5.0826,80147.7
7767,129812.5297,129187.8550,624.6747,0.0000,5.0826,80158.6
7768,129812.5297,129187.8550,624.6747,0.0000,5.0826,80168.8
7769,129812.5297,129187.8550,624.6747,0.0000,5.0826,80179.2
7770,129812.5297,129187.8550,624.6747,0.0000,5.0826,80190.0
7771,129812.5297,129187.8550,624.6747,0.0000,5.0826,80200.6
7772,129812.5297,129187.8550,624.6747,0.0000,5.0826,80211.3
7773,129812.5297,129187.8550,624.6747,0.0000,5.0826,80221.7
7774,129812.5297,129187.8550,624.6747,0.0000,5.0826,80232.4
7775,129812.5297,129187.8550,624.6747,0.0000,5.0826,80243.0
7776,129812.5297,129187.8550,624.6747,0.0000,5.0826,80253.6
7777,129812.5297,129187.8550,624.6747,0.0000,5.0826,80264.1
7778,129812.5297,129187.8550,624.6747,0.0000,5.0826,80274.6
7779,129812.5297,129187.8550,624.6747,0.0000,5.0826,80285.2
7780,129812.5297,129187.8550,624.6747,0.0185,5.08183,80296.0
7781,129812.5297,129187.8550,624.6747,0.0000,5.08183,80306.4
7782,129812.5297,129187.8550,624.6747,0.0000,5.08183,80316.8
7783,129812.5297,129187.8550,624.6747,0.0000,5.08183,80327.2
7784,129812.5297,129187.8550,624.6747,0.0000,5.08183,80338.1
7785,129812.5297,129187.8550,624.6747,0.0000,5.08183,80348.6
7786,129812.5297,129187.8550,624.6747,0.0000,5.08183,80358.9
7787,129812.5297,129187.8550,624.6747,0.0000,5.08183,80369.7
7788,129812.5297,129187.8550,624.6747,0.0000,5.08183,80380.4
7789,129812.5297,129187.8550,624.6747,0.0000,5.08183,80390.8
7790,129812.5297,129187.8550,624.6747,0.0185,5.08086,80401.5
7791,129812.5297,129187.8550,624.6747,0.0185,5.08901,80412.4
7792,129812.5297,129187.8550,624.6747,0.0000,5.08901,80422.9
7793,129812.5297,129187.8550,624.6747,0.0000,5.08901,80433.7
7794,129812.5297,129187.8550,624.6747,0.0000,5.08901,80444.5
7795,129812.5297,129187.8550,624.6747,0.0000,5.08901,80454.5
7796,129812.5297,129187.8550,624.6747,0.0000,5.08901,80464.9
7797,129812.5297,129187.8550,624.6747,0.0000,5.08901,80475.8
7798,129812.5297,129187.8550,624.6747,0.0000,5.08901,80486.3
7799,129812.5297,129187.8550,624.6747,0.0000,5.08901,80496.6
7800,129812.5297,129187.8550,624.6747,0.0000,5.08901,80507.0
7801,129812.5297,129187.8550,624.6747,0.0000,5.08901,80517.0
7802,129812.5297,129187.8550,624.6747,0.0000,5.08901,80527.8
7803,129812.5297,129187.8550,624.6747,0.0000,5.08901,80538.0
7804,129812.5297,129187.8550,624.6747,0.0185,5.09399,80548.3
7805,129812.5297,129187.8550,624.6747,0.0000,5.09399,80559.2
7806,129812.5297,129187.8550,624.6747,0.0185,5.09589,80569.7
7807,129812.5297,129187.8550,624.6747,0.0000,5.09589,80580.2
7808,129812.5297,129187.8550,624.6747,0.0000,5.09589,80590.6
7809,129812.5297,129187.8550,624.6747,0.0000,5.09589,80600.7
7810,129812.5297,129187.8550,624.6747,0.0000,5.09589,80610.8
7811,129812.5297,129187.8550,624.6747,0.0000,5.09589,80621.9
7812,129812.5297,129187.8550,624.6747,0.0000,5.09589,80632.6
7813,129812.5297,129187.8550,624.6747,0.0000,5.09589,80643.0
7814,129812.5297,129187.8550,624.6747,0.0000,5.09589,80653.9
7815,129812.5297,129187.8550,624.6747,0.0185,5.09341,80664.1
7816,129812.5297,129187.8550,624.6747,0.0000,5.09341,80674.8
7817,129812.5297,129187.8550,624.6747,0.0000,5.09341,80684.9
7818,129812.5297,129187.8550,624.6747,0.0000,5.09341,80695.5
7819,129812.5297,129187.8550,624.6747,0.0000,5.09341,80705.7
7820,129812.5297,129187.8550,624.6747,0.0000,5.09341,80716.1
7821,129812.5297,129187.8550,624.6747,0.0000,5.09341,80726.6
7822,129812.5297,129187.8550,624.6747,0.0000,5.09341,80737.1
7823,129812.5297,129187.8550,624.6747,0.0185,5.0944,80747.5
7824,129812.5297,129187.8550,624.6747,0.0000,5.0944,80758.2
7825,129812.5297,129187.8550,624.6747,0.0000,5.0944,80768.9
7826,129812.5297,129187.8550,624.6747,0.0000,5.0944,80779.4
7827,129812.5297,129187.8550,624.6747,0.0000,5.0944,80790.1
7828,129812.5297,129187.8550,624.6747,0.0000,5.0944,80800.5
7829,129812.5297,129187.8550,624.6747,0.0000,5.0944,80811.2
7830,129812.5297,129187.8550,624.6747,0.0000,5.0944,80821.4
7831,129812.5297,129187.8550,624.6747,0.0000,5.0944,80832.1
7832,129812.5297,129187.8550,624.6747,0.0000,5.0944,80842.6
7833,129812.5297,129187.8550,624.6747,0.0000,5.0944,80853.2
7834,129812.5297,129187.8550,624.6747,0.0185,5.11697,80863.8
7835,129812.5297,129187.8550,624.6747,0.0000,5.11697,80874.0
7836,129812.5297,129187.8550,624.6747,0.0000,5.11697,80884.5
7837,129812.5297,129187.8550,624.6747,0.0000,5.11697,80895.1
7838,129812.5297,129187.8550,624.6747,0.0000,5.11697,80906.3
7839,129812.5297,129187.8550,624.6747,0.0000,5.11697,80916.7
7840,129812.5297,129187.8550,624.6747,0.0000,5.11697,80927.0
7841,129812.5297,129187.8550,624.6747,0.0000,5.11697,80937.3
7842,129812.5297,129187.8550,624.6747,0.0000,5.11697,80947.7
7843,129812.5297,129187.8550,624.6747,0.0000,5.11697,80957.8
7844,129812.5297,129187.8550,624.6747,0.0000,5.11697,80968.2
7845,129812.5297,129187.8550,624.6747,0.0000,5.11697,80978.6
7846,129812.5297,129187.8550,624.6747,0.0000,5.11697,80989.2
7847,129812.5297,129187.8550,624.6747,0.0000,5.11697,80999.6
7848,129812.5297,129187.8550,624.6747,0.0000,5.11697,81010.2
7849,129812.5297,129187.8550,624.6747,0.0000,5.11697,81020.4
7850,129812.5297,129187.8550,624.6747,0.0185,5.23887,81030.9
7851,129812.5297,129187.8550,624.6747,0.0000,5.23887,81041.3
7852,129812.5297,129187.8550,624.6747,0.0185,5.26874,81051.5
7853,129812.5297,129187.8550,624.6747,0.0000,5.26874,81061.7
7854,129812.5297,129187.8550,624.6747,0.0000,5.26874,81072.4
7855,129812.5297,129187.8550,624.6747,0.0000,5.26874,81083.2
7856,129812.5297,129187.8550,624.6747,0.0185,5.28306,81093.4
7857,129812.5297,129187.8550,624.6747,0.0000,5.28306,81103.7
7858,129812.5297,129187.8550,624.6747,0.0000,5.28306,81114.6
7859,129812.5297,129187.8550,624.6747,0.0000,5.28306,81125.4
7860,129812.5297,129187.8550,624.6747,0.0000,5.28306,81135.9
7861,129812.5297,129187.8550,624.6747,0.0000,5.28306,81146.3
7862,129812.5297,129187.8550,624.6747,0.0000,5.28306,81157.0
7863,129812.5297,129187.8550,624.6747,0.0185,5.2813,81167.2
7864,129812.5297,129187.8550,624.6747,0.0000,5.2813,81178.2
7865,129812.5297,129187.8550,624.6747,0.0000,5.2813,81188.9
7866,129812.5297,129187.8550,624.6747,0.0000,5.2813,81199.5
7867,129812.5297,129187.8550,624.6747,0.0000,5.2813,81210.3
7868,129812.5297,129187.8550,624.6747,0.0000,5.2813,81221.1
7869,129812.5297,129187.8550,624.6747,0.0000,5.2813,81231.6
7870,129812.5297,129187.8550,624.6747,0.0000,5.2813,81242.0
7871,129812.5297,129187.8550,624.6747,0.0000,5.2813,81252.7
7872,129812.5297,129187.8550,624.6747,0.0000,5.2813,81262.9
7873,129812.5297,129187.8550,624.6747,0.0185,5.24156,81274.1
7874,129812.5297,129187.8550,624.6747,0.0000,5.24156,81285.0
7875,129812.5297,129187.8550,624.6747,0.0000,5.24156,81295.7
7876,129812.5297,129187.8550,624.6747,0.0000,5.24156,81306.3
7877,129812.5297,129187.8550,624.6747,0.0000,5.24156,81316.6
7878,129812.5297,129187.8550,624.6747,0.0000,5.24156,81327.4
7879,129812.5297,129187.8550,624.6747,0.0000,5.24156,81337.7
7880,129812.5297,129187.8550,624.6747,0.0000,5.24156,81348.2
7881,129812.5297,129187.8550,624.6747,0.0000,5.24156,81358.8
7882,129812.5297,129187.8550,624.6747,0.0000,5.24156,81369.3
7883,129812.5297,129187.8550,624.6747,0.0000,5.24156,81379.8
7884,129812.5297,129187.8550,624.6747,0.0000,5.24156,81390.9
7885,129812.5297,129187.8550,624.6747,0.0000,5.24156,81401.7
7886,129812.5297,129187.8550,624.6747,0.0000,5.24156,81412.2
7887,129812.5297,129187.8550,624.6747,0.0000,5.24156,81422.8
7888,129812.5297,129187.8550,624.6747,0.0185,5.24891,81433.6
7889,129812.5297,129187.8550,624.6747,0.0000,5.24891,81444.3
7890,129812.5297,129187.8550,624.6747,0.0000,5.24891,81454.8
7891,129812.5297,129187.8550,624.6747,0.0000,5.24891,81465.3
7892,129812.5297,129187.8550,624.6747,0.0000,5.24891,81476.2
7893,129812.5297,129187.8550,624.6747,0.0000,5.24891,81486.5
7894,129812.5297,129187.8550,624.6747,0.0000,5.24891,81497.1
7895,129812.5297,129187.8550,624.6747,0.0000,5.24891,81507.7
7896,129812.5297,129187.8550,624.6747,0.0000,5.24891,81518.3
7897,129812.5297,129187.8550,624.6747,0.0000,5.24891,81528.5
7898,129812.5297,129187.8550,624.6747,0.0185,5.24042,81539.0
7899,129812.5297,129187.8550,624.6747,0.0185,5.24568,81549.4
7900,129812.5297,129187.8550,624.6747,0.0000,5.24568,81560.4
7901,129812.5297,129187.8550,624.6747,0.0000,5.24568,81571.7
7902,129812.5297,129187.8550,624.6747,0.0000,5.24568,81582.6
7903,129812.5297,129187.8550,624.6747,0.0000,5.24568,81592.9
7904,129812.5297,129187.8550,624.6747,0.0000,5.24568,81603.4
7905,129812.5297,129187.8550,624.6747,0.0185,5.22583,81614.0
7906,129812.5297,129187.8550,624.6747,0.0000,5.22583,81624.7
7907,129812.5297,129187.8550,624.6747,0.0185,5.22246,81635.3
7908,129812.5297,129187.8550,624.6747,0.0000,5.22246,81646.2
7909,129812.5297,129187.8550,624.6747,0.0000,5.22246,81656.4
7910,129812.5297,129187.8550,624.6747,0.0000,5.22246,81666.7
7911,129812.5297,129187.8550,624.6747,0.0000,5.22246,81677.6
7912,129812.5297,129187.8550,624.6747,0.0000,5.22246,81688.4
7913,129812.5297,129187.8550,624.6747,0.0000,5.22246,81698.7
7914,129812.5297,129187.8550,624.6747,0.0000,5.22246,81709.2
7915,129812.5297,129187.8550,624.6747,0.0000,5.22246,81719.7
7916,129812.5297,129187.8550,624.6747,0.0000,5.22246,81730.1
7917,129812.5297,129187.8550,624.6747,0.0000,5.22246,81740.4
7918,129812.5297,129187.8550,624.6747,0.0000,5.22246,81750.8
7919,129812.5297,129187.8550,624.6747,0.0000,5.22246,81761.0
7920,129812.5297,129187.8550,624.6747,0.0000,5.22246,81771.7
7921,129812.5297,129187.8550,624.6747,0.0000,5.22246,81782.3
7922,129812.5297,129187.8550,624.6747,0.0000,5.22246,81793.4
7923,129812.5297,129187.8550,624.6747,0.0000,5.22246,81804.0
7924,129812.5297,129187.8550,624.6747,0.0000,5.22246,81814.4
7925,129812.5297,129195.5794,616.9503,0.0185,5.22956,81824.9
7926,129812.5297,129195.5794,616.9503,0.0000,5.22956,81835.5
7927,129812.5297,129195.5794,616.9503,0.0000,5.22956,81846.3
7928,129812.5297,129195.5794,616.9503,0.0000,5.22956,81856.6
7929,129812.5297,129195.5794,616.9503,0.0000,5.22956,81867.3
7930,129812.5297,129195.5794,616.9503,0.0000,5.22956,81877.7
7931,129812.5297,129195.5794,616.9503,0.0000,5.22956,81887.9
7932,129812.5297,129195.5794,616.9503,0.0000,5.22956,81898.4
7933,129812.5297,129195.5794,616.9503,0.0000,5.22956,81909.1
7934,129812.5297,129195.5794,616.9503,0.0000,5.22956,81919.5
7935,129812.5297,129195.5794,616.9503,0.0000,5.22956,81930.3
7936,129812.5297,129195.5794,616.9503,0.0000,5.22956,81940.6
7937,129819.2628,129195.5794,623.6834,0.0185,5.18938,81951.2
7938,129819.2628,129195.5794,623.6834,0.0000,5.18938,81962.0
7939,129819.2628,129195.5794,623.6834,0.0185,5.18185,81972.8
7940,129819.2628,129195.5794,623.6834,0.0000,5.18185,81983.1
7941,129819.2628,129195.5794,623.6834,0.0000,5.18185,81993.8
7942,129819.2628,129195.5794,623.6834,0.0000,5.18185,82004.1
7943,129819.2628,129195.5794,623.6834,0.0185,5.21455,82014.9
7944,129819.2628,129195.5794,623.6834,0.0000,5.21455,82025.6
7945,129819.2628,129195.5794,623.6834,0.0000,5.21455,82035.9
7946,129819.2628,129195.5794,623.6834,0.0000,5.21455,82046.5
7947,129819.2628,129195.5794,623.6834,0.0000,5.21455,82056.8
7948,129819.2628,129195.5794,623.6834,0.0000,5.21455,82067.2
7949,129819.2628,129195.5794,623.6834,0.0000,5.21455,82077.1
7950,129819.2628,129195.5794,623.6834,0.0000,5.21455,82087.8
7951,129819.2628,129195.5794,623.6834,0.0000,5.21455,82098.3
7952,129819.2628,129195.5794,623.6834,0.0000,5.21455,82108.7
7953,129819.2628,129195.5794,623.6834,0.0000,5.21455,82119.5
7954,129819.2628,129195.5794,623.6834,0.0000,5.21455,82129.9
7955,129819.2628,129195.5794,623.6834,0.0000,5.21455,82140.3
7956,129819.2628,129195.5794,623.6834,0.0000,5.21455,82150.7
7957,129819.2628,129195.5794,623.6834,0.0000,5.21455,82161.7
7958,129819.2628,129195.5794,623.6834,0.0000,5.21455,82172.2
7959,129819.2628,129195.5794,623.6834,0.0000,5.21455,82182.6
7960,129819.2628,129195.5794,623.6834,0.0000,5.21455,82193.1
7961,129819.2628,129195.5794,623.6834,0.0000,5.21455,82203.7
7962,129932.4695,129195.5794,736.8900,0.0185,5.21726,82214.3
7963,129932.4695,129195.5794,736.8900,0.0000,5.21726,82224.6
7964,129932.4695,129195.5794,736.8900,0.0185,5.23185,82235.4
7965,129932.4695,129195.5794,736.8900,0.0000,5.23185,82246.0
7966,129932.4695,129195.5794,736.8900,0.0000,5.23185,82256.9
7967,129932.4695,129195.5794,736.8900,0.0000,5.23185,82267.9
7968,129932.4695,129195.5794,736.8900,0.0000,5.23185,82278.4
7969,129932.4695,129195.5794,736.8900,0.0000,5.23185,82289.3
7970,129932.4695,129195.5794,736.8900,0.0000,5.23185,82299.7
7971,129932.4695,129195.5794,736.8900,0.0000,5.23185,82310.4
7972,129932.4695,129195.5794,736.8900,0.0000,5.23185,82321.7
7973,129932.4695,129195.5794,736.8900,0.0000,5.23185,82332.0
7974,129932.4695,129195.5794,736.8900,0.0000,5.23185,82342.7
7975,129932.4695,129195.5794,736.8900,0.0000,5.23185,82353.1
7976,129932.4695,129195.5794,736.8900,0.0000,5.23185,82363.4
7977,129932.4695,129195.5794,736.8900,0.0000,5.23185,82373.9
