 Date__(UT)__HR:MN     R.A._____(ICRF)_____DEC             delta      deldot  1-way_down_LT
*******************************************************************************************
$$SOE
 2016-Mar-10 00:00     01 58 43.44 +12 50 46.6  1.49041205205164   0.7038790    12.39537906
 2016-Mar-11 00:00     02 02 28.91 +13 10 29.0  1.49081363547314   0.6866224    12.39871893
 2016-Mar-12 00:00     02 06 14.96 +13 29 59.1  1.49120517541841   0.6691349    12.40197527
 2016-Mar-13 00:00     02 10 01.60 +13 49 16.4  1.49158659588305   0.6516136    12.40514745
 2016-Mar-14 00:00     02 13 48.84 +14 08 20.6  1.49195792957577   0.6342339    12.40823574
 2016-Mar-15 00:00     02 17 36.68 +14 27 11.3  1.49231929950259   0.6171309    12.41124116
 2016-Mar-16 00:00     02 21 25.13 +14 45 48.2  1.49267089476771   0.6004000    12.41416529
 2016-Mar-17 00:00     02 25 14.19 +15 04 10.9  1.49301294773277   0.5840954    12.41701005
 2016-Mar-18 00:00     02 29 03.88 +15 22 19.0  1.49334571302964   0.5682418    12.41977758
 2016-Mar-19 00:00     02 32 54.19 +15 40 12.4  1.49366945265057   0.5528412    12.42247004
 2016-Mar-20 00:00     02 36 45.14 +15 57 50.5  1.49398442507904   0.5378801    12.42508958
 2016-Mar-21 00:00     02 40 36.72 +16 15 13.0  1.49429087685204   0.5233314    12.42763827
 2016-Mar-22 00:00     02 44 28.96 +16 32 19.7  1.49458903630240   0.5091597    12.43011798
 2016-Mar-23 00:00     02 48 21.84 +16 49 10.1  1.49487910843902   0.4953199    12.43253044
 2016-Mar-24 00:00     02 52 15.38 +17 05 44.0  1.49516127112994   0.4817628    12.43487712
 2016-Mar-25 00:00     02 56 09.58 +17 22 01.1  1.49543567173864   0.4684330    12.43715924
 2016-Mar-26 00:00     03 00 04.44 +17 38 00.9  1.49570242495341   0.4552724    12.43937775
 2016-Mar-27 00:00     03 03 59.96 +17 53 43.3  1.49596161155841   0.4422220    12.44153334
 2016-Mar-28 00:00     03 07 56.16 +18 09 07.8  1.49621327758823   0.4292209    12.44362639
 2016-Mar-29 00:00     03 11 53.02 +18 24 14.2  1.49645743364463   0.4162067    12.44565697
 2016-Mar-30 00:00     03 15 50.56 +18 39 02.1  1.49669405343202   0.4031138    12.44762488
 2016-Mar-31 00:00     03 19 48.77 +18 53 31.3  1.49692307121074   0.3898708    12.44952956
 2016-Apr-01 00:00     03 23 47.64 +19 07 41.4  1.49714437769101   0.3763984    12.45137011
 2016-Apr-02 00:00     03 27 47.18 +19 21 32.1  1.49735699291634   0.3626080    12.45313838
 2016-Apr-03 00:00     03 31 47.39 +19 35 03.2  1.49756235162872   0.3484071    12.45484629
 2016-Apr-04 00:00     03 35 48.26 +19 48 14.4  1.49775936638165   0.3337019    12.45648481
 2016-Apr-05 00:00     03 39 49.78 +20 01 05.3  1.49794772308548   0.3184161    12.45805133
 2016-Apr-06 00:00     03 43 51.95 +20 13 35.7  1.49812707255587   0.3025103    12.45954293
 2016-Apr-07 00:00     03 47 54.76 +20 25 45.3  1.49829705951080   0.2860064    12.46095667
 2016-Apr-08 00:00     03 51 58.19 +20 37 33.8  1.49845736151449   0.2689958    12.46228986
 2016-Apr-09 00:00     03 56 02.23 +20 49 01.0  1.49860772921698   0.2516377    12.46354043
 2016-Apr-10 00:00     04 00 06.87 +21 00 06.5  1.49874801774190   0.2341291    12.46470718
 2016-Apr-11 00:00     04 04 12.09 +21 10 50.1  1.49887819897656   0.2166715    12.46578986
 2016-Apr-12 00:00     04 08 17.88 +21 21 11.5  1.49899835482113   0.1994404    12.46678917
 2016-Apr-13 00:00     04 12 24.21 +21 31 10.5  1.49910865670761   0.1825688    12.46770652
 2016-Apr-14 00:00     04 16 31.08 +21 40 46.9  1.49920934003694   0.1661456    12.46854388
 2016-Apr-15 00:00     04 20 38.45 +21 50 00.3  1.49930068032404   0.1502228    12.46930353
 2016-Apr-16 00:00     04 24 46.33 +21 58 50.7  1.49938297481610   0.1348254    12.46998795
 2016-Apr-17 00:00     04 28 54.67 +22 07 17.6  1.49945652956269   0.1199599    12.47059969
 2016-Apr-18 00:00     04 33 03.48 +22 15 21.0  1.49952165073746   0.1056210    12.47114129
 2016-Apr-19 00:00     04 37 12.73 +22 23 00.7  1.49957863904300   0.0917955    12.47161524
 2016-Apr-20 00:00     04 41 22.39 +22 30 16.4  1.49962778547324   0.0784631    12.47202398
 2016-Apr-21 00:00     04 45 32.46 +22 37 07.9  1.49966936735267   0.0655970    12.47236981
 2016-Apr-22 00:00     04 49 42.91 +22 43 35.2  1.49970364487580   0.0531642    12.47265489
 2016-Apr-23 00:00     04 53 53.72 +22 49 38.0  1.49973085755048   0.0411261    12.47288121
 2016-Apr-24 00:00     04 58 04.87 +22 55 16.2  1.49975121902390   0.0294309    12.47305055
 2016-Apr-25 00:00     05 02 16.35 +23 00 29.6  1.49976491256527   0.0180294    12.47316443
 2016-Apr-26 00:00     05 06 28.12 +23 05 18.2  1.49977209054519   0.0068588    12.47322413
 2016-Apr-27 00:00     05 10 40.16 +23 09 41.8  1.49977286778152  -0.0041459    12.47323059
 2016-Apr-28 00:00     05 14 52.47 +23 13 40.2  1.49976731888580  -0.0150596    12.47318445
 2016-Apr-29 00:00     05 19 05.01 +23 17 13.4  1.49975547423783  -0.0259615    12.47308594
 2016-Apr-30 00:00     05 23 17.75 +23 20 21.4  1.49973731200627  -0.0369510    12.47293489
 2016-May-01 00:00     05 27 30.69 +23 23 03.9  1.49971275349712  -0.0481269    12.47273064
 2016-May-02 00:00     05 31 43.79 +23 25 21.0  1.49968214290268  -0.0595949    12.47247606
 2016-May-03 00:00     05 35 57.03 +23 27 12.6  1.49964431574151  -0.0714626    12.47216146
 2016-May-04 00:00     05 40 10.38 +23 28 38.7  1.49959949760085  -0.0838153    12.47178872
 2016-May-05 00:00     05 44 23.82 +23 29 39.1  1.49954739394681  -0.0966917    12.47135539
 2016-May-06 00:00     05 48 37.31 +23 30 13.9  1.49948770323788  -0.1100778    12.47085895
 2016-May-07 00:00     05 52 50.84 +23 30 23.2  1.49942015374087  -0.1238825    12.47029716
 2016-May-08 00:00     05 57 04.37 +23 30 06.7  1.49934454476652  -0.1379569    12.46966834
 2016-May-09 00:00     06 01 17.88 +23 29 24.7  1.49926077418313  -0.1521108    12.46897164
 2016-May-10 00:00     06 05 31.32 +23 28 17.0  1.49916885196821  -0.1661531    12.46820715
 2016-May-11 00:00     06 09 44.67 +23 26 43.8  1.49906889237597  -0.1799169    12.46737581
 2016-May-12 00:00     06 13 57.90 +23 24 45.1  1.49896109492574  -0.1932752    12.46647929
 2016-May-13 00:00     06 18 10.98 +23 22 20.9  1.49884572120685  -0.2061397    12.46551975
 2016-May-14 00:00     06 22 23.89 +23 19 31.2  1.49872307336956  -0.2184563    12.46449972
 2016-May-15 00:00     06 26 36.59 +23 16 16.2  1.49859347759400  -0.2301945    12.46342191
 2016-May-16 00:00     06 30 49.05 +23 12 36.0  1.49845727314898  -0.2413383    12.46228913
 2016-May-17 00:00     06 35 01.26 +23 08 30.6  1.49831480540920  -0.2518818    12.46110426
 2016-May-18 00:00     06 39 13.19 +23 04 00.1  1.49816642156028  -0.2618243    12.45987019
 2016-May-19 00:00     06 43 24.82 +22 59 04.8  1.49801246771047  -0.2711702    12.45858979
 2016-May-20 00:00     06 47 36.11 +22 53 44.6  1.49785328569577  -0.2799300    12.45726592
 2016-May-21 00:00     06 51 47.05 +22 47 59.7  1.49768920918162  -0.2881219    12.45590133
 2016-May-22 00:00     06 55 57.62 +22 41 50.4  1.49752055901322  -0.2957726    12.45449871
 2016-May-23 00:00     07 00 07.79 +22 35 16.6  1.49734763726330  -0.3029178    12.45306057
 2016-May-24 00:00     07 04 17.56 +22 28 18.7  1.49717072200592  -0.3096127    12.45158921
 2016-May-25 00:00     07 08 26.89 +22 20 56.8  1.49699005578845  -0.3159175    12.45008665
 2016-May-26 00:00     07 12 35.77 +22 13 11.0  1.49680584302758  -0.3219069    12.44855460
 2016-May-27 00:00     07 16 44.19 +22 05 01.6  1.49661824132820  -0.3276678    12.44699437
 2016-May-28 00:00     07 20 52.13 +21 56 28.7  1.49642735480693  -0.3332984    12.44540681
 2016-May-29 00:00     07 24 59.57 +21 47 32.6  1.49623322787896  -0.3389072    12.44379231
 2016-May-30 00:00     07 29 06.51 +21 38 13.5  1.49603583991338  -0.3446100    12.44215068
 2016-May-31 00:00     07 33 12.92 +21 28 31.6  1.49583510376168  -0.3505221    12.44048121
 2016-Jun-01 00:00     07 37 18.79 +21 18 27.1  1.49563086421323  -0.3567553    12.43878260
 2016-Jun-02 00:00     07 41 24.12 +21 08 00.3  1.49542355125014  -0.3633909    12.43705843
 2016-Jun-03 00:00     07 45 28.88 +20 57 11.4  1.49521163868194  -0.3704686    12.43529601
 2016-Jun-04 00:00     07 49 33.07 +20 46 00.7  1.49499551320143  -0.3779714    12.43349855
 2016-Jun-05 00:00     07 53 36.67 +20 34 28.4  1.49477495140449  -0.3858101    12.43166419
 2016-Jun-06 00:00     07 57 39.67 +20 22 34.9  1.49454979611920  -0.3938511    12.42979163
 2016-Jun-07 00:00     08 01 42.05 +20 10 20.3  1.49431997774787  -0.4019276    12.42788029
 2016-Jun-08 00:00     08 05 43.80 +19 57 45.0  1.49408552591618  -0.4098685    12.42593041
 2016-Jun-09 00:00     08 09 44.91 +19 44 49.3  1.49384656308402  -0.4175252    12.42394302
 2016-Jun-10 00:00     08 13 45.38 +19 31 33.5  1.49360328915739  -0.4247824    12.42191977
 2016-Jun-11 00:00     08 17 45.18 +19 17 57.8  1.49335596159509  -0.4315468    12.41986281
 2016-Jun-12 00:00     08 21 44.32 +19 04 02.6  1.49310488299520  -0.4377631    12.41777466
 2016-Jun-13 00:00     08 25 42.79 +18 49 48.2  1.49285038194860  -0.4433922    12.41565804
 2016-Jun-14 00:00     08 29 40.58 +18 35 14.8  1.49259280602216  -0.4484067    12.41351584
 2016-Jun-15 00:00     08 33 37.68 +18 20 22.8  1.49233251644603  -0.4527828    12.41135108
 2016-Jun-16 00:00     08 37 34.11 +18 05 12.6  1.49206988584716  -0.4565138    12.40916685
 2016-Jun-17 00:00     08 41 29.85 +17 49 44.4  1.49180529052004  -0.4595844    12.40696628
 2016-Jun-18 00:00     08 45 24.90 +17 33 58.5  1.49153911422130  -0.4619878    12.40475255
 2016-Jun-19 00:00     08 49 19.27 +17 17 55.3  1.49127174223429  -0.4637257    12.40252889
 2016-Jun-20 00:00     08 53 12.95 +17 01 35.1  1.49100355570102  -0.4648118    12.40029845
 2016-Jun-21 00:00     08 57 05.96 +16 44 58.2  1.49073492428471  -0.4652728    12.39806431
 2016-Jun-22 00:00     09 00 58.30 +16 28 05.0  1.49046619454815  -0.4651617    12.39582935
 2016-Jun-23 00:00     09 04 49.96 +16 10 55.8  1.49019767885680  -0.4645446    12.39359618
 2016-Jun-24 00:00     09 08 40.97 +15 53 30.8  1.48992964513694  -0.4635092    12.39136701
 2016-Jun-25 00:00     09 12 31.32 +15 35 50.5  1.48966230525623  -0.4621615    12.38914361
 2016-Jun-26 00:00     09 16 21.03 +15 17 55.1  1.48939580558437  -0.4606197    12.38692720
 2016-Jun-27 00:00     09 20 10.10 +14 59 45.0  1.48913022189688  -0.4590114    12.38471841
 2016-Jun-28 00:00     09 23 58.54 +14 41 20.6  1.48886555524449  -0.4574654    12.38251724
 2016-Jun-29 00:00     09 27 46.38 +14 22 42.0  1.48860173399957  -0.4561031    12.38032311
 2016-Jun-30 00:00     09 31 33.60 +14 03 49.8  1.48833862105062  -0.4550280    12.37813486
 2016-Jul-01 00:00     09 35 20.23 +13 44 44.1  1.48807602835138  -0.4543101    12.37595095
 2016-Jul-02 00:00     09 39 06.29 +13 25 25.4  1.48781334443852  -0.4539781    12.37376627
 2016-Jul-03 00:00     09 42 51.76 +13 05 54.0  1.48755113988927  -0.4540081    12.37158558
 2016-Jul-04 00:00     09 46 36.66 +12 46 10.3  1.48728883024945  -0.4543264    12.36940402
 2016-Jul-05 00:00     09 50 21.02 +12 26 14.5  1.48702628079111  -0.4548161    12.36722046
 2016-Jul-06 00:00     09 54 04.82 +12 06 07.1  1.48676343181207  -0.4553398    12.36503442
 2016-Jul-07 00:00     09 57 48.08 +11 45 48.4  1.48650030442630  -0.4557574    12.36284605
 2016-Jul-08 00:00     10 01 30.82 +11 25 18.8  1.48623699776117  -0.4559410    12.36065620
 2016-Jul-09 00:00     10 05 13.04 +11 04 38.6  1.48597367874230  -0.4557844    12.35846624
 2016-Jul-10 00:00     10 08 54.76 +10 43 48.1  1.48571056889071  -0.4552048    12.35627802
 2016-Jul-11 00:00     10 12 35.98 +10 22 47.8  1.48544793328716  -0.4541360    12.35409375
 2016-Jul-12 00:00     10 16 16.72 +10 01 37.9  1.48518606487767  -0.4525383    12.35191585
 2016-Jul-13 00:00     10 19 56.99 +09 40 18.8  1.48492528246437  -0.4503699    12.34974699
 2016-Jul-14 00:00     10 23 36.80 +09 18 50.9  1.48466592591640  -0.4475936    12.34758999
 2016-Jul-15 00:00     10 27 16.18 +08 57 14.6  1.48440835419911  -0.4441868    12.34544783
 2016-Jul-16 00:00     10 30 55.13 +08 35 30.0  1.48415294040953  -0.4401167    12.34332362
 2016-Jul-17 00:00     10 34 33.68 +08 13 37.7  1.48390007518692  -0.4353586    12.34122060
 2016-Jul-18 00:00     10 38 11.84 +07 51 38.0  1.48365016117607  -0.4298956    12.33914213
 2016-Jul-19 00:00     10 41 49.62 +07 29 31.1  1.48340360701859  -0.4237256    12.33709160
 2016-Jul-20 00:00     10 45 27.04 +07 07 17.4  1.48316081637985  -0.4168705    12.33507238
 2016-Jul-21 00:00     10 49 04.13 +06 44 57.3  1.48292217387921  -0.4093708    12.33308765
 2016-Jul-22 00:00     10 52 40.91 +06 22 31.1  1.48268803081311  -0.4013057    12.33114034
 2016-Jul-23 00:00     10 56 17.38 +05 59 59.2  1.48245868438649  -0.3927814    12.32923292
 2016-Jul-24 00:00     10 59 53.59 +05 37 21.7  1.48223436331558  -0.3839278    12.32736730
 2016-Jul-25 00:00     11 03 29.54 +05 14 39.2  1.48201521679477  -0.3748882    12.32554471
 2016-Jul-26 00:00     11 07 05.25 +04 51 51.9  1.48180130956900  -0.3658096    12.32376570
 2016-Jul-27 00:00     11 10 40.76 +04 29 00.1  1.48159262395103  -0.3568290    12.32203012
 2016-Jul-28 00:00     11 14 16.07 +04 06 04.1  1.48138906792580  -0.3480651    12.32033719
 2016-Jul-29 00:00     11 17 51.22 +03 43 04.4  1.48119048892867  -0.3396074    12.31868566
 2016-Jul-30 00:00     11 21 26.22 +03 20 01.1  1.48099669225170  -0.3315115    12.31707390
 2016-Jul-31 00:00     11 25 01.09 +02 56 54.7  1.48080746271160  -0.3237918    12.31550013
 2016-Aug-01 00:00     11 28 35.85 +02 33 45.6  1.48062258861305  -0.3164225    12.31396258
 2016-Aug-02 00:00     11 32 10.52 +02 10 34.0  1.48044097742995  -0.3093414    12.31245217
 2016-Aug-03 00:00     11 35 45.11 +01 47 20.3  1.48026430008124  -0.3024593    12.31098278
 2016-Aug-04 00:00     11 39 19.65 +01 24 04.7  1.48009156708999  -0.2956661    12.30954621
 2016-Aug-05 00:00     11 42 54.15 +01 00 47.8  1.47992275822343  -0.2888531    12.30814227
 2016-Aug-06 00:00     11 46 28.62 +00 37 29.7  1.47975791523371  -0.2819170    12.30677131
 2016-Aug-07 00:00     11 50 03.09 +00 14 10.9  1.47959713658285  -0.2747657    12.30543416
 2016-Aug-08 00:00     11 53 37.58 -00 09 08.2  1.47944056929346  -0.2673227    12.30413202
 2016-Aug-09 00:00     11 57 12.09 -00 32 27.3  1.47928840085302  -0.2595245    12.30286648
 2016-Aug-10 00:00     12 00 46.65 -00 55 46.2  1.47914085193169  -0.2513185    12.30163935
 2016-Aug-11 00:00     12 04 21.28 -01 19 04.3  1.47899817201100  -0.2426563    12.30045272
 2016-Aug-12 00:00     12 07 55.99 -01 42 21.5  1.47886063750478  -0.2334947    12.29930888
 2016-Aug-13 00:00     12 11 30.80 -02 05 37.2  1.47872855013811  -0.2237870    12.29821034
 2016-Aug-14 00:00     12 15 05.74 -02 28 51.3  1.47860223877968  -0.2134864    12.29715984
 2016-Aug-15 00:00     12 18 40.81 -02 52 03.2  1.47848205907341  -0.2025479    12.29616034
 2016-Aug-16 00:00     12 22 16.05 -03 15 12.8  1.47836839108570  -0.1909327    12.29521499
 2016-Aug-17 00:00     12 25 51.46 -03 38 19.6  1.47826163290152  -0.1786198    12.29432711
 2016-Aug-18 00:00     12 29 27.08 -04 01 23.3  1.47816218769139  -0.1656138    12.29350005
 2016-Aug-19 00:00     12 33 02.91 -04 24 23.6  1.47807044578579  -0.1519572    12.29273705
 2016-Aug-20 00:00     12 36 38.99 -04 47 20.1  1.47798675831211  -0.1377406    12.29204105
 2016-Aug-21 00:00     12 40 15.32 -05 10 12.4  1.47791141636268  -0.1230841    12.29141445
 2016-Aug-22 00:00     12 43 51.95 -05 33 00.4  1.47784462879545  -0.1081473    12.29085899
 2016-Aug-23 00:00     12 47 28.87 -05 55 43.5  1.47778650800829  -0.0931006    12.29037562
 2016-Aug-24 00:00     12 51 06.13 -06 18 21.6  1.47773707170772  -0.0781026    12.28996447
 2016-Aug-25 00:00     12 54 43.74 -06 40 54.2  1.47769624896942  -0.0632956    12.28962495
 2016-Aug-26 00:00     12 58 21.71 -07 03 21.0  1.47766389587381  -0.0487903    12.28935588
 2016-Aug-27 00:00     13 02 00.08 -07 25 41.7  1.47763981589121  -0.0346578    12.28915562
 2016-Aug-28 00:00     13 05 38.85 -07 47 56.0  1.47762378036217  -0.0209386    12.28902225
 2016-Aug-29 00:00     13 09 18.05 -08 10 03.4  1.47761554704804  -0.0076409    12.28895378
 2016-Aug-30 00:00     13 12 57.69 -08 32 03.7  1.47761487869374   0.0052641    12.28894822
 2016-Aug-31 00:00     13 16 37.79 -08 53 56.4  1.47762156100013   0.0178217    12.28900379
 2016-Sep-01 00:00     13 20 18.37 -09 15 41.3  1.47763541104252   0.0300958    12.28911898
 2016-Sep-02 00:00     13 23 59.42 -09 37 18.1  1.47765632185367   0.0421695    12.28929289
