# time flux_white_norm err_white_norm
2.45978219936170e+06 1.00058842183979e+00 1.62043651160906e-04
2.45978219944085e+06 1.00004854547979e+00 1.62013524762477e-04
2.45978219952000e+06 1.00043094283458e+00 1.62033631098718e-04
2.45978219959915e+06 9.99810699749191e-01 1.61972318912026e-04
2.45978219967829e+06 9.99776889675741e-01 1.62017376085940e-04
2.45978219975744e+06 9.99820915092238e-01 1.62023180659410e-04
2.45978219983659e+06 9.99882930360650e-01 1.61998229821737e-04
2.45978219991574e+06 9.99668679360451e-01 1.61987161405025e-04
2.45978219999489e+06 1.00053409067898e+00 1.62013127491289e-04
2.45978220007404e+06 9.99571317197069e-01 1.61994400568896e-04
2.45978220015319e+06 9.99718852063029e-01 1.61987591782145e-04
2.45978220023234e+06 1.00038755022694e+00 1.62048495662338e-04
2.45978220031149e+06 1.00002947081269e+00 1.62003648159330e-04
2.45978220039064e+06 1.00025140592049e+00 1.62052788398232e-04
2.45978220046979e+06 1.00000415845823e+00 1.62048219779569e-04
2.45978220054893e+06 9.99748684480778e-01 1.61992116259565e-04
2.45978220062808e+06 9.99123559727032e-01 1.61937932883637e-04
2.45978220070723e+06 9.99572040407196e-01 1.61998814693208e-04
2.45978220078638e+06 9.99937080718929e-01 1.61991553458715e-04
2.45978220086553e+06 1.00014572684064e+00 1.62048076320529e-04
2.45978220094468e+06 1.00005939363170e+00 1.62024074519583e-04
2.45978220102383e+06 9.99951635322740e-01 1.62054576118578e-04
2.45978220110298e+06 9.99855629178347e-01 1.62023566895287e-04
2.45978220118213e+06 9.99905259473330e-01 1.62038994259757e-04
2.45978220126128e+06 1.00034054156867e+00 1.62004144748315e-04
2.45978220134042e+06 9.99538953543874e-01 1.61937259729679e-04
2.45978220141957e+06 9.99473412626092e-01 1.61992348001091e-04
2.45978220149872e+06 9.99802111628930e-01 1.62023357224382e-04
2.45978220157787e+06 1.00003579890130e+00 1.62012664008237e-04
2.45978220165702e+06 9.99709088726311e-01 1.61953956154889e-04
2.45978220173617e+06 1.00050154622325e+00 1.62069749670900e-04
2.45978220181532e+06 1.00022645517110e+00 1.62004111642382e-04
2.45978220189447e+06 1.00029308090407e+00 1.62004961361312e-04
2.45978220197362e+06 9.99554683364142e-01 1.61957586772135e-04
2.45978220205277e+06 9.99712885579479e-01 1.62013756504004e-04
2.45978220213192e+06 1.00016516311281e+00 1.62036654773872e-04
2.45978220221106e+06 9.99980473326564e-01 1.62026778170724e-04
2.45978220229021e+06 9.99857346802399e-01 1.62038674235744e-04
2.45978220236936e+06 1.00073722232347e+00 1.62052093173652e-04
2.45978220244851e+06 9.99817299041602e-01 1.62018523758261e-04
2.45978220252766e+06 9.99727892189620e-01 1.61969140742522e-04
2.45978220260681e+06 1.00020014840272e+00 1.62041764122763e-04
2.45978220268596e+06 9.99620766689520e-01 1.62016857426333e-04
2.45978220276511e+06 1.00031712764080e+00 1.62016283590172e-04
2.45978220284426e+06 9.99940515967033e-01 1.62012476407953e-04
2.45978220292341e+06 9.99516714832461e-01 1.61998284998291e-04
2.45978220300255e+06 9.99642372592072e-01 1.62035021547876e-04
2.45978220308170e+06 1.00018487058878e+00 1.61990792022271e-04
2.45978220316085e+06 1.00029181528635e+00 1.62036036796468e-04
2.45978220324000e+06 9.99979750116437e-01 1.62017762321817e-04
2.45978220331915e+06 9.99334737084190e-01 1.61944951341293e-04
2.45978220339830e+06 9.99998101573416e-01 1.62038089364273e-04
2.45978220347745e+06 1.00007873950260e+00 1.62018479617018e-04
2.45978220355660e+06 9.99840260963142e-01 1.61982835563199e-04
2.45978220363575e+06 9.99869731775828e-01 1.62029382504068e-04
2.45978220371490e+06 1.00033132063955e+00 1.62006660799173e-04
2.45978220379404e+06 9.99843244204917e-01 1.61999664412138e-04
2.45978220387319e+06 9.99852917140369e-01 1.61993705344317e-04
2.45978220395234e+06 1.00020900772678e+00 1.62029857022431e-04
2.45978220403149e+06 9.99965466716424e-01 1.62054984425077e-04
2.45978220411064e+06 9.99601692022414e-01 1.61950148972670e-04
2.45978220418979e+06 9.99515358813473e-01 1.61984468789195e-04
2.45978220426894e+06 9.99681516340210e-01 1.61998825728519e-04
2.45978220434809e+06 9.99968269155667e-01 1.62016978814751e-04
2.45978220442724e+06 9.99848125873276e-01 1.61984115659250e-04
2.45978220450639e+06 9.99673741831342e-01 1.61968743471334e-04
2.45978220458554e+06 9.99752300531415e-01 1.61995040616922e-04
2.45978220466468e+06 9.99732954660511e-01 1.62016482225766e-04
2.45978220474383e+06 9.99570503585676e-01 1.62006517340132e-04
2.45978220482298e+06 9.99646440649038e-01 1.61960080752372e-04
2.45978220490213e+06 9.99659096826265e-01 1.61995603417771e-04
2.45978220498128e+06 9.99548445676795e-01 1.62000679660730e-04
2.45978220506043e+06 9.99482814357746e-01 1.61946341790451e-04
2.45978220513958e+06 9.99764143097249e-01 1.61995437888110e-04
2.45978220521873e+06 1.00003317726459e+00 1.61996088971446e-04
2.45978220529788e+06 9.99885371194830e-01 1.62017033991305e-04
2.45978220537703e+06 1.00003489488864e+00 1.62016095989889e-04
2.45978220545617e+06 9.99842882599854e-01 1.61987084157849e-04
2.45978220553532e+06 9.99610551346473e-01 1.61962607838540e-04
2.45978220561447e+06 1.00020557247867e+00 1.62067145337556e-04
2.45978220569362e+06 9.99975410855673e-01 1.62028687279489e-04
2.45978220577277e+06 9.99652407132588e-01 1.62007002893807e-04
2.45978220585192e+06 9.99690918071864e-01 1.62013568903721e-04
2.45978220593107e+06 9.99812778978307e-01 1.62020565290755e-04
2.45978220601022e+06 9.99069409368753e-01 1.61957035006596e-04
2.45978220608937e+06 9.99512556374229e-01 1.61963446522159e-04
2.45978220616852e+06 9.99968178754401e-01 1.62015676648079e-04
2.45978220624767e+06 9.99717586445307e-01 1.61991454140918e-04
2.45978220632681e+06 1.00007873950260e+00 1.62001396955931e-04
2.45978220640596e+06 9.99756549390912e-01 1.61983288010941e-04
2.45978220648511e+06 1.00023404887743e+00 1.62063249872851e-04
2.45978220656426e+06 9.99633784471811e-01 1.61983354222806e-04
2.45978220664341e+06 9.99653491947778e-01 1.61965477019343e-04
2.45978220672256e+06 9.99390243461457e-01 1.61999863047732e-04
2.45978220680171e+06 9.99854544363156e-01 1.62009364450314e-04
2.45978220688086e+06 9.99989694255687e-01 1.62003714371194e-04
2.45978220696001e+06 9.99689562052875e-01 1.61979844993978e-04
2.45978220703916e+06 9.99741090774442e-01 1.62008437484208e-04
2.45978220711830e+06 9.99984993389859e-01 1.62012873679141e-04
2.45978220719745e+06 9.99927317382211e-01 1.61968975212860e-04
2.45978220727660e+06 9.99832486454274e-01 1.62000812084459e-04
2.45978220735575e+06 1.00014916208875e+00 1.61995779982744e-04
2.45978220743490e+06 1.00005622958739e+00 1.62071338755652e-04
2.45978220751405e+06 9.99778697701060e-01 1.61984347400776e-04
2.45978220759320e+06 9.99481367937492e-01 1.61993583955899e-04
2.45978220767235e+06 9.99985083791125e-01 1.62004619266678e-04
2.45978220775150e+06 1.00017483604826e+00 1.61978399368266e-04
2.45978220783065e+06 9.99939159948045e-01 1.62043099395367e-04
2.45978220790980e+06 1.00004601424435e+00 1.62013789609936e-04
2.45978220798894e+06 9.99960494646799e-01 1.62022132304886e-04
2.45978220806809e+06 9.99121390096650e-01 1.61935118879388e-04
2.45978220814724e+06 9.99285106789207e-01 1.61991895553349e-04
2.45978220822639e+06 9.99687573225025e-01 1.61988783595709e-04
2.45978220830554e+06 9.99394582722221e-01 1.61994235039235e-04
2.45978220838469e+06 9.99652226330056e-01 1.61973599008077e-04
2.45978220846384e+06 1.00014780606976e+00 1.62043849796500e-04
2.45978220854299e+06 9.99484531981798e-01 1.62015875283674e-04
2.45978220862214e+06 1.00001310818356e+00 1.62009066496922e-04
2.45978220870129e+06 1.00007159780260e+00 1.62018788605719e-04
2.45978220878043e+06 9.99920808491065e-01 1.62009066496922e-04
2.45978220885958e+06 9.99817299041602e-01 1.62035573313415e-04
2.45978220893873e+06 1.00014003156089e+00 1.62019505900920e-04
2.45978220901788e+06 9.99630801230036e-01 1.62038365247042e-04
2.45978220909703e+06 9.99584063775562e-01 1.61940305475454e-04
2.45978220917618e+06 9.99826158365661e-01 1.62008680261045e-04
2.45978220925533e+06 9.99855629178347e-01 1.62017089167859e-04
2.45978220933448e+06 1.00046104645613e+00 1.62045162998483e-04
2.45978220941363e+06 9.99998191974682e-01 1.61979723605559e-04
2.45978220949278e+06 9.99775262452955e-01 1.61970785003828e-04
2.45978220957193e+06 1.00035129931931e+00 1.62029901163674e-04
2.45978220965107e+06 9.99990598268346e-01 1.62002003898023e-04
2.45978220973022e+06 1.00019391071537e+00 1.62038497670772e-04
2.45978220980937e+06 9.99548264874263e-01 1.61977748284930e-04
2.45978220988852e+06 1.00001437380128e+00 1.62025994663658e-04
2.45978220996767e+06 1.00038194534846e+00 1.62048010108664e-04
2.45978221004682e+06 9.99599251188234e-01 1.62045803046508e-04
2.45978221012597e+06 9.99968178754401e-01 1.61978013132389e-04
2.45978221020512e+06 9.99964562703764e-01 1.62066560466085e-04
2.45978221028427e+06 9.99530275022347e-01 1.61976280588596e-04
2.45978221036342e+06 9.99694534122500e-01 1.61996839372579e-04
2.45978221044256e+06 1.00003191164687e+00 1.62023434471558e-04
2.45978221052171e+06 9.99945036030329e-01 1.61987260722822e-04
2.45978221060086e+06 1.00036196666869e+00 1.62043452525312e-04
2.45978221068001e+06 1.00010983753808e+00 1.62047910790867e-04
2.45978221075916e+06 9.99764143097249e-01 1.61996188289243e-04
2.45978221083831e+06 9.99755464575722e-01 1.61994157792059e-04
2.45978221091746e+06 1.00025411795846e+00 1.62032913803517e-04
2.45978221099661e+06 1.00001265617723e+00 1.62020587361376e-04
2.45978221107576e+06 9.99682420352869e-01 1.62021459150928e-04
2.45978221115491e+06 9.99632066847759e-01 1.62012255701738e-04
2.45978221123405e+06 9.99444484221001e-01 1.61964130711428e-04
2.45978221131320e+06 9.99669764175642e-01 1.61975541222774e-04
2.45978221139235e+06 9.99445930641256e-01 1.61980385724206e-04
2.45978221147150e+06 1.00011896806593e+00 1.62002092180510e-04
2.45978221155065e+06 9.99007574902873e-01 1.61971568510893e-04
2.45978221162980e+06 9.99936809515131e-01 1.62024405578906e-04
2.45978221170895e+06 9.99863946094810e-01 1.62028808667907e-04
2.45978221178810e+06 9.99652135928790e-01 1.61950182078602e-04
2.45978221186725e+06 1.00030745470535e+00 1.62007940895223e-04
2.45978221194640e+06 9.99818203054261e-01 1.62036588562007e-04
2.45978221202555e+06 9.99876873475835e-01 1.61964009323009e-04
2.45978221210469e+06 1.00025502197112e+00 1.62036588562007e-04
2.45978221218384e+06 1.00028367917242e+00 1.62049488840308e-04
2.45978221226299e+06 1.00000280243924e+00 1.62023467577490e-04
2.45978221234214e+06 1.00013994115962e+00 1.61986245474230e-04
2.45978221242129e+06 9.99072211807996e-01 1.61934070524864e-04
2.45978221250044e+06 1.00026415249898e+00 1.62023908989921e-04
2.45978221257959e+06 1.00015024690394e+00 1.62044302244242e-04
2.45978221265874e+06 9.99948561679699e-01 1.61976424047636e-04
2.45978221273789e+06 1.00016281267990e+00 1.62063514720309e-04
2.45978221281704e+06 1.00068361437279e+00 1.62069727600278e-04
2.45978221289618e+06 1.00065586118416e+00 1.62040936474454e-04
2.45978221297533e+06 1.00000632808861e+00 1.62035054653809e-04
2.45978221305448e+06 9.99432280050104e-01 1.61990582351367e-04
2.45978221313363e+06 1.00027057098886e+00 1.62040726803549e-04
2.45978221321278e+06 1.00023585690275e+00 1.61949674454306e-04
2.45978221329193e+06 9.99148781680220e-01 1.61949222006564e-04
2.45978221337108e+06 9.99617602645213e-01 1.61961669837124e-04
2.45978221345023e+06 9.99575746859098e-01 1.62020344584539e-04
2.45978221352938e+06 1.00001654343166e+00 1.62032218578938e-04
2.45978221360853e+06 1.00017203360902e+00 1.62035683666523e-04
2.45978221368768e+06 9.99932651056899e-01 1.61993683273696e-04
2.45978221376682e+06 9.99667956150324e-01 1.62016603614185e-04
2.45978221384597e+06 9.99570774789474e-01 1.61990769951650e-04
2.45978221392512e+06 1.00001518741267e+00 1.62010070710203e-04
2.45978221400427e+06 9.99891156875848e-01 1.62018203734248e-04
2.45978221408342e+06 9.99754289359265e-01 1.62027583748411e-04
2.45978221416257e+06 9.99989423051889e-01 1.62003946112721e-04
2.45978221424172e+06 9.99635140490799e-01 1.61971855428973e-04
2.45978221432087e+06 1.00068985206014e+00 1.62046310670804e-04
2.45978221440002e+06 1.00013415547861e+00 1.62021580539347e-04
2.45978221447917e+06 9.99593827112280e-01 1.62000767943216e-04
2.45978221455831e+06 9.99792890699807e-01 1.61966624691664e-04
2.45978221463746e+06 1.00027183660658e+00 1.62026248475806e-04
2.45978221471661e+06 9.99759984639017e-01 1.62017320909386e-04
2.45978221479576e+06 9.99720298483284e-01 1.62012730220101e-04
2.45978221487491e+06 9.99547089657806e-01 1.61986002697393e-04
2.45978221495406e+06 1.00020231803310e+00 1.62011450124051e-04
2.45978221503321e+06 1.00026397169645e+00 1.61988706348534e-04
2.45978221511236e+06 9.99889348850530e-01 1.62033509710299e-04
2.45978221519151e+06 9.99580538126192e-01 1.61963667228375e-04
2.45978221527066e+06 1.00005659119246e+00 1.62043640125595e-04
2.45978221534981e+06 9.99828960804904e-01 1.62017199520967e-04
2.45978221542895e+06 9.99994485522780e-01 1.61999046434735e-04
2.45978221550810e+06 1.00004628544814e+00 1.61990670633853e-04
2.45978221558725e+06 9.99884467182171e-01 1.61977306872499e-04
2.45978221566640e+06 9.99710173541502e-01 1.62023732424949e-04
2.45978221574555e+06 9.99458496417217e-01 1.61979315299060e-04
2.45978221582470e+06 9.99937803929056e-01 1.62037747269639e-04
2.45978221590385e+06 9.99512646775495e-01 1.61977075130972e-04
2.45978221598300e+06 9.99577735686948e-01 1.61948471605431e-04
2.45978221606215e+06 9.99397746766527e-01 1.61958138537674e-04
2.45978221614130e+06 9.99855448375815e-01 1.62021569504036e-04
2.45978221622044e+06 9.99988247835432e-01 1.62007951930534e-04
2.45978221629959e+06 9.99926322968286e-01 1.61975375693112e-04
2.45978221637874e+06 1.00004194618738e+00 1.62008150566128e-04
2.45978221645789e+06 9.99975049250610e-01 1.62016095989889e-04
2.45978221653704e+06 9.99902909040416e-01 1.62019682465893e-04
2.45978221661619e+06 1.00006978977728e+00 1.62008338166411e-04
2.45978221669534e+06 1.00015892542546e+00 1.62033951122731e-04
2.45978221677449e+06 9.99572673216058e-01 1.61957321924677e-04
2.45978221685364e+06 9.99258528817031e-01 1.61935218197185e-04
2.45978221693279e+06 1.00013921794950e+00 1.62022783388222e-04
2.45978221701194e+06 9.99834746485922e-01 1.62012123278008e-04
2.45978221709108e+06 9.99655842380692e-01 1.62004718584475e-04
2.45978221717023e+06 9.99981106135425e-01 1.62018214769559e-04
2.45978221724938e+06 9.99500623407130e-01 1.61968026176133e-04
2.45978221732853e+06 1.00016299348243e+00 1.62018777570409e-04
2.45978221740768e+06 9.99670487385769e-01 1.62009265132517e-04
2.45978221748683e+06 9.99793794712466e-01 1.61963314098430e-04
2.45978221756598e+06 9.99465909321021e-01 1.62008934073193e-04
2.45978221764513e+06 9.99931114235379e-01 1.62027462359992e-04
2.45978221772428e+06 9.99854092356826e-01 1.62053340163770e-04
2.45978221780343e+06 9.99971885206303e-01 1.62042139323329e-04
2.45978221788257e+06 9.99290259661364e-01 1.61986808275080e-04
2.45978221796172e+06 9.98782566152030e-01 1.62029360433446e-04
2.45978221804087e+06 9.99351370917117e-01 1.61981566502460e-04
2.45978221812002e+06 9.99698692580732e-01 1.62004895149448e-04
2.45978221819917e+06 9.99636315707256e-01 1.61988551854183e-04
2.45978221827832e+06 1.00028286556102e+00 1.62020212160810e-04
2.45978221835747e+06 9.99807626106150e-01 1.61989379502492e-04
2.45978221843662e+06 1.00018450898372e+00 1.61999013328802e-04
2.45978221851577e+06 1.00018984265840e+00 1.62024438684839e-04
2.45978221859492e+06 9.99757543804837e-01 1.62008658190424e-04
2.45978221867407e+06 1.00045101191561e+00 1.62051982820545e-04
2.45978221875321e+06 9.99801478820068e-01 1.62034558064823e-04
2.45978221883236e+06 9.99445026628597e-01 1.61979403581547e-04
2.45978221891151e+06 1.00034189758766e+00 1.62037140327546e-04
2.45978221899066e+06 9.99976857275928e-01 1.61982427256700e-04
2.45978221906981e+06 1.00014202038874e+00 1.62020763926349e-04
2.45978221914896e+06 1.00008416357856e+00 1.62025056662242e-04
2.45978221922811e+06 9.99866115725192e-01 1.62013734433382e-04
2.45978221930726e+06 1.00025312354454e+00 1.62000801049149e-04
2.45978221938641e+06 9.99808078112479e-01 1.62000469989825e-04
2.45978221946556e+06 1.00016859836092e+00 1.62053748470269e-04
2.45978221954470e+06 1.00009519253300e+00 1.62017155379724e-04
2.45978221962385e+06 1.00026731654329e+00 1.62018457546396e-04
2.45978221970300e+06 9.99570593986942e-01 1.61987724205875e-04
2.45978221978215e+06 9.99909689135359e-01 1.62039943296484e-04
2.45978221986130e+06 1.00006373289246e+00 1.62033697310583e-04
2.45978221994045e+06 1.00021605902552e+00 1.62041532381236e-04
2.45978222001960e+06 9.99821095894770e-01 1.62008404378276e-04
2.45978222009875e+06 9.99959229029076e-01 1.61994897157881e-04
2.45978222017790e+06 9.99809343730202e-01 1.62016625684807e-04
2.45978222025705e+06 1.00034831607754e+00 1.62052854610096e-04
2.45978222033620e+06 9.99991592682271e-01 1.62017033991305e-04
2.45978222041534e+06 9.99499538591939e-01 1.61953757519295e-04
2.45978222049449e+06 1.00017221441155e+00 1.61995901371162e-04
2.45978222057364e+06 9.99647615865494e-01 1.62004994467245e-04
2.45978222065279e+06 9.99966189926551e-01 1.61982493468565e-04
2.45978222073194e+06 1.00028955525470e+00 1.62043132501299e-04
2.45978222081109e+06 9.99741361978240e-01 1.61996353818904e-04
2.45978222089024e+06 1.00004294060131e+00 1.62027407183438e-04
2.45978222096939e+06 1.00040590168392e+00 1.62031567495602e-04
2.45978222104854e+06 9.99405792479193e-01 1.61949233041875e-04
2.45978222112769e+06 9.99698692580732e-01 1.62016239448929e-04
2.45978222120683e+06 1.00024860348124e+00 1.62057345981583e-04
2.45978222128598e+06 1.00006942817222e+00 1.62024162802069e-04
2.45978222136513e+06 9.99877777488494e-01 1.61983552858400e-04
2.45978222144428e+06 1.00050561428022e+00 1.62086633696393e-04
2.45978222152343e+06 1.00029407531800e+00 1.62056054850222e-04
2.45978222160258e+06 9.99686126804771e-01 1.61990803057582e-04
2.45978222168173e+06 9.99279140305657e-01 1.61942192513598e-04
2.45978222176088e+06 1.00007403863678e+00 1.62017927851479e-04
2.45978222184003e+06 1.00057685047775e+00 1.62058493653905e-04
2.45978222191918e+06 1.00043257005737e+00 1.62022860635397e-04
2.45978222199832e+06 1.00033665431424e+00 1.62042437276720e-04
2.45978222207747e+06 9.99607568104698e-01 1.62012939891006e-04
2.45978222215662e+06 9.99666780933867e-01 1.62035330536578e-04
2.45978222223577e+06 1.00000334484684e+00 1.62005998680526e-04
2.45978222231492e+06 1.00002287152027e+00 1.61974040420508e-04
2.45978222239407e+06 1.00020674769513e+00 1.62014959352879e-04
2.45978222247322e+06 9.99704478261750e-01 1.61988110441752e-04
2.45978222255237e+06 1.00005541597600e+00 1.62019340371258e-04
2.45978222263152e+06 9.99595996742662e-01 1.61987702135253e-04
2.45978222271067e+06 9.99895315334080e-01 1.61974779786330e-04
2.45978222278982e+06 1.00024788027112e+00 1.62016095989889e-04
2.45978222286896e+06 1.00070368345382e+00 1.62084658375763e-04
2.45978222294811e+06 9.99997649567086e-01 1.61997898762413e-04
2.45978222302726e+06 9.99321719301900e-01 1.61988607030737e-04
2.45978222310641e+06 9.99996293548098e-01 1.62019892136797e-04
2.45978222318556e+06 1.00009383651401e+00 1.62054112635525e-04
2.45978222326471e+06 1.00045797281308e+00 1.62056242450506e-04
2.45978222334386e+06 1.00009609654566e+00 1.61982361044836e-04
2.45978222342301e+06 9.99763871893451e-01 1.61938760531945e-04
2.45978222350216e+06 9.99424053534906e-01 1.62002092180510e-04
2.45978222358131e+06 1.00008325956590e+00 1.61994179862681e-04
2.45978222366045e+06 1.00003417167851e+00 1.62004762725718e-04
2.45978222373960e+06 9.99644813426251e-01 1.62012542619818e-04
2.45978222381875e+06 9.99979750116437e-01 1.62022650964492e-04
2.45978222389790e+06 1.00025023070403e+00 1.62025442898119e-04
2.45978222397705e+06 9.99572130808462e-01 1.61986852416323e-04
2.45978222405620e+06 9.99566073923646e-01 1.61955964581451e-04
2.45978222413535e+06 9.99566345127444e-01 1.61978752498211e-04
2.45978222421450e+06 9.99915926822706e-01 1.62021867457427e-04
2.45978222429365e+06 1.00008669481400e+00 1.62043099395367e-04
2.45978222437280e+06 1.00021506461159e+00 1.62055227201914e-04
2.45978222445195e+06 9.99906253887254e-01 1.61992171436119e-04
2.45978222453109e+06 1.00025041150656e+00 1.62033884910866e-04
2.45978222461024e+06 1.00029253849648e+00 1.62044655374187e-04
2.45978222468939e+06 9.99826429569459e-01 1.61977991061767e-04
2.45978222476854e+06 1.00000795531140e+00 1.62074031371482e-04
2.45978222484769e+06 1.00018125453814e+00 1.62009850003988e-04
2.45978222492684e+06 9.99653672750310e-01 1.62013999280841e-04
2.45978222500599e+06 1.00010088781275e+00 1.61993926050533e-04
2.45978222508514e+06 1.00002269071774e+00 1.61994908193192e-04
2.45978222516429e+06 1.00014744446469e+00 1.62039656378404e-04
2.45978222524344e+06 9.99842430593524e-01 1.61991829341485e-04
2.45978222532258e+06 1.00063172404616e+00 1.62089149747250e-04
2.45978222540173e+06 9.99942956801213e-01 1.62016581543563e-04
2.45978222548088e+06 1.00011300158238e+00 1.62023136518167e-04
2.45978222556003e+06 1.00026324848632e+00 1.61989346396559e-04
2.45978222563918e+06 1.00009266129755e+00 1.62000536201690e-04
2.45978222571833e+06 9.99777884089666e-01 1.62004420631084e-04
2.45978222579748e+06 1.00028358877115e+00 1.62021701927765e-04
2.45978222587663e+06 9.99973874034153e-01 1.62001959756780e-04
2.45978222595578e+06 9.99608833722420e-01 1.62021492256860e-04
2.45978222603493e+06 1.00008633320894e+00 1.61996795231335e-04
2.45978222611408e+06 9.99759351830156e-01 1.62031843378372e-04
2.45978222619322e+06 9.99999909598734e-01 1.62042337958923e-04
2.45978222627237e+06 9.99936719113865e-01 1.61942876702866e-04
2.45978222635152e+06 9.99790540266893e-01 1.62012961961628e-04
2.45978222643067e+06 1.00033773912943e+00 1.62016945708819e-04
2.45978222650982e+06 1.00005541597600e+00 1.62008459554830e-04
2.45978222658897e+06 9.99853911554294e-01 1.62016438084523e-04
2.45978222666812e+06 9.99748684480778e-01 1.61994544027936e-04
2.45978222674727e+06 1.00007539465577e+00 1.62044743656673e-04
2.45978222682642e+06 1.00006029764436e+00 1.61994058474262e-04
2.45978222690557e+06 1.00003516609244e+00 1.62038243858624e-04
2.45978222698471e+06 9.99825435155534e-01 1.61987271758133e-04
2.45978222706386e+06 9.99942233591085e-01 1.61990085762381e-04
2.45978222714301e+06 1.00037136840035e+00 1.62030232222998e-04
2.45978222722216e+06 1.00005704319879e+00 1.62025332545012e-04
2.45978222730131e+06 9.99542207989447e-01 1.61994080544884e-04
2.45978222738046e+06 1.00038990065986e+00 1.62069087552253e-04
2.45978222745961e+06 1.00022690717743e+00 1.62004608231367e-04
2.45978222753876e+06 1.00014509403178e+00 1.62030486035146e-04
2.45978222761791e+06 1.00029181528635e+00 1.62047612837476e-04
2.45978222769706e+06 1.00013605390519e+00 1.62027583748411e-04
2.45978222777620e+06 9.99728796202279e-01 1.62017651968709e-04
2.45978222785535e+06 1.00030302504332e+00 1.62033962158041e-04
2.45978222793450e+06 1.00031857406106e+00 1.62016747073225e-04
2.45978222801365e+06 1.00010007420136e+00 1.62055778967453e-04
2.45978222809280e+06 1.00008994925958e+00 1.62055878285250e-04
2.45978222817195e+06 9.99547903269199e-01 1.62015246270959e-04
2.45978222825110e+06 9.99476938275462e-01 1.61972969995362e-04
2.45978222833025e+06 9.99866025323926e-01 1.61954430673252e-04
2.45978222840940e+06 1.00036006824211e+00 1.62018181663626e-04
2.45978222848855e+06 1.00019861158120e+00 1.61981798243986e-04
2.45978222856770e+06 1.00014690205710e+00 1.62053428446257e-04
2.45978222864684e+06 9.99953443348058e-01 1.62036522350142e-04
2.45978222872599e+06 9.99903993855607e-01 1.61997369067496e-04
2.45978222880514e+06 9.99691912485789e-01 1.62025288403769e-04
2.45978222888429e+06 9.99914209198654e-01 1.61999465776544e-04
2.45978222896344e+06 9.99599341589500e-01 1.61975342587180e-04
2.45978222904259e+06 9.99622845918636e-01 1.61961040824409e-04
2.45978222912174e+06 9.99618145052809e-01 1.61963976217077e-04
2.45978222920089e+06 9.99733949074436e-01 1.62017420227183e-04
2.45978222928004e+06 1.00009166688363e+00 1.62046089964588e-04
2.45978222935919e+06 9.99805004469439e-01 1.62036676844493e-04
2.45978222943833e+06 9.99781228936505e-01 1.62013458550613e-04
2.45978222951748e+06 9.99959500232874e-01 1.62024791814784e-04
2.45978222959663e+06 1.00007024178361e+00 1.61985152978463e-04
2.45978222967578e+06 9.99703303045293e-01 1.61978575933238e-04
2.45978222975493e+06 1.00003625090763e+00 1.62084702517006e-04
2.45978222983408e+06 9.99718128852902e-01 1.61994830946017e-04
2.45978222991323e+06 1.00033177264588e+00 1.62019726607136e-04
2.45978222999238e+06 9.99519788475502e-01 1.61983596999643e-04
2.45978223007153e+06 1.00045625518903e+00 1.62037349998451e-04
2.45978223015068e+06 1.00026885336481e+00 1.62064695498563e-04
2.45978223022983e+06 1.00019201228879e+00 1.62030243258309e-04
2.45978223030897e+06 9.99762606275728e-01 1.61994996475678e-04
2.45978223038812e+06 9.99563633089467e-01 1.61965874290531e-04
2.45978223046727e+06 9.99892693697368e-01 1.61998947116938e-04
2.45978223054642e+06 9.99526387767913e-01 1.62001242461580e-04
2.45978223062557e+06 1.00025999404075e+00 1.62025575321849e-04
2.45978223070472e+06 1.00004212698991e+00 1.62013028173492e-04
2.45978223078387e+06 1.00001726664179e+00 1.62002743263846e-04
2.45978223086302e+06 9.99746243646599e-01 1.62004983431934e-04
2.45978223094217e+06 9.99919362070811e-01 1.61976424047636e-04
2.45978223102132e+06 1.00014744446469e+00 1.62072938875715e-04
2.45978223110046e+06 1.00008298836210e+00 1.62061031775384e-04
2.45978223117961e+06 1.00000415845823e+00 1.61976887530689e-04
2.45978223125876e+06 9.99688115632621e-01 1.61998627092925e-04
2.45978223133791e+06 9.99970348384782e-01 1.61998461563263e-04
2.45978223141706e+06 9.99913666791059e-01 1.62028764526664e-04
2.45978223149621e+06 9.99993852713918e-01 1.62036787197601e-04
2.45978223157536e+06 1.00018423777992e+00 1.62049356416579e-04
2.45978223165451e+06 1.00007060338867e+00 1.62026314687671e-04
2.45978223173366e+06 1.00037661167377e+00 1.62029448715932e-04
2.45978223181281e+06 1.00046927297132e+00 1.62055911391182e-04
2.45978223189195e+06 9.99633061261683e-01 1.62010909393823e-04
2.45978223197110e+06 9.99773906433967e-01 1.62022529576074e-04
2.45978223205025e+06 9.99881303137864e-01 1.61998086362697e-04
2.45978223212940e+06 1.00025185792682e+00 1.62038928047892e-04
2.45978223220855e+06 9.99859426031515e-01 1.62005093785042e-04
2.45978223228770e+06 9.99854092356826e-01 1.62031898554926e-04
2.45978223236685e+06 1.00086360329321e+00 1.62075819091829e-04
2.45978223244600e+06 1.00071850926143e+00 1.62012211560495e-04
2.45978223252515e+06 9.99941962387288e-01 1.62015025564743e-04
2.45978223260430e+06 9.99991502281005e-01 1.61992800448833e-04
2.45978223268345e+06 1.00017709607991e+00 1.62078831731672e-04
2.45978223276259e+06 1.00029516013319e+00 1.62063073307878e-04
