2453887.58757 15.067 0.003 5.00 743.0
2453887.79017 15.061 0.003 4.34 636.0
2453887.88971 15.063 0.003 4.40 771.0
2453888.60365 15.082 0.003 5.24 632.0
2453889.67001 15.064 0.003 3.63 572.0
2453889.94824 15.060 0.003 4.23 1298.0
2453890.65515 15.062 0.003 3.65 739.0
2453891.67967 15.067 0.003 4.81 643.0
2453891.80789 15.068 0.003 4.13 682.0
2453891.88987 15.071 0.003 4.16 703.0
2453892.60487 15.060 0.003 5.32 1342.0
2453893.63350 15.068 0.003 4.94 689.0
2453894.68386 15.077 0.003 5.43 599.0
2453894.90665 15.070 0.003 6.43 556.0
2453896.62454 15.064 0.004 5.44 1030.0
2453900.54280 15.091 0.004 5.29 2564.0
2453900.72919 15.065 0.003 3.45 881.0
2453900.80785 15.060 0.003 3.62 975.0
2453900.87649 15.066 0.003 3.90 1141.0
2453901.55296 15.044 0.004 5.86 777.0
2453901.73429 15.069 0.003 4.81 696.0
2453901.81154 15.069 0.003 4.78 821.0
2453901.88048 15.076 0.003 4.74 970.0
2453902.57718 15.066 0.003 4.30 688.0
2453902.75513 15.062 0.003 4.44 760.0
2453902.87798 15.061 0.004 6.08 963.0
2453903.66677 15.057 0.003 4.27 742.0
2453904.56398 15.065 0.003 3.63 645.0
2453904.72695 15.065 0.003 3.76 694.0
2453904.79605 15.065 0.003 3.97 658.0
2453904.89819 15.055 0.003 4.08 857.0
2453905.56071 15.065 0.003 3.98 688.0
2453905.73742 15.066 0.003 3.37 675.0
2453905.87600 15.063 0.003 3.54 884.0
2453906.57523 15.067 0.003 4.29 721.0
2453906.71586 15.058 0.003 4.56 602.0
2453906.78820 15.065 0.003 4.08 676.0
2453906.87130 15.050 0.003 5.16 775.0
2453907.60601 15.074 0.003 5.05 610.0
2453907.79643 15.064 0.004 6.48 721.0
2453907.87279 15.072 0.004 6.65 878.0
2453908.54214 15.069 0.003 4.16 981.0
2453908.72777 15.070 0.003 4.30 695.0
2453908.80783 15.069 0.003 4.09 621.0
2453908.89092 15.066 0.003 4.07 821.0
2453909.54401 15.079 0.003 4.68 814.0
2453909.72667 15.067 0.003 3.85 504.0
2453909.81717 15.058 0.003 4.07 584.0
2453910.58894 15.066 0.003 4.79 652.0
2453912.54311 15.067 0.003 2.93 725.0
2453912.73047 15.065 0.003 3.62 503.0
2453912.82440 15.074 0.003 3.79 541.0
2453913.53462 15.071 0.003 3.14 682.0
2453913.74007 15.062 0.003 4.60 664.0
2453913.82895 15.067 0.003 3.33 631.0
2453914.55841 15.074 0.003 4.99 745.0
2453915.53612 15.078 0.003 4.41 785.0
2453915.73812 15.068 0.003 4.77 555.0
2453915.83631 15.069 0.003 5.20 613.0
2453916.57482 15.076 0.003 5.02 648.0
2453916.81875 15.068 0.003 4.74 628.0
2453917.62999 15.056 0.003 5.36 696.0
2453917.82934 15.070 0.003 5.28 755.0
2453918.61690 15.077 0.003 5.18 682.0
2453918.82702 15.079 0.003 5.43 701.0
2453919.55519 15.082 0.004 6.44 880.0
2453919.77379 15.074 0.002 4.41 599.0
2453920.52151 15.071 0.003 4.73 687.0
2453920.71759 15.081 0.003 5.17 670.0
2453920.80302 15.081 0.003 3.39 645.0
2453921.51767 15.075 0.003 3.94 870.0
2453921.73144 15.083 0.004 6.67 720.0
2453922.73361 15.076 0.003 5.81 679.0
2453930.56225 15.076 0.003 3.75 965.0
2453930.79923 15.054 0.004 5.27 1407.0
2453931.51028 15.078 0.003 5.16 812.0
2453932.53787 15.078 0.003 3.98 796.0
2453932.80962 15.077 0.003 3.90 870.0
2453933.52428 15.068 0.003 3.58 828.0
